Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour d'autres motifs;1;1;1;0;0;2;0;0;0;0;0;0;2;2;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;3;1;0;1;4;1;0;0;2;0;0;0;1;0;1;0;0;1;0;0;0;3;0;0;1;0;0;1;0;0;3;0;4;0;0;0;0;1;1;1;0;2;2;1;0;2;1;0;0;0;2;0;0;2;0;1;0;0;0;0;0;0;3;2;0;2;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;2;0;1;0;0;
Tentatives homicides pour d'autres motifs;0;1;0;1;0;1;0;1;0;0;0;0;4;1;0;1;0;0;1;2;3;0;0;1;1;0;0;0;2;0;1;1;0;2;1;1;0;0;3;1;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;1;0;5;0;0;0;3;0;0;4;1;0;0;0;2;2;2;2;8;0;0;0;0;0;0;0;1;0;0;2;0;3;2;8;7;2;
Coups et blessures volontaires suivis de mort;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;74;94;33;17;9;233;38;52;19;67;44;11;376;122;5;37;69;54;16;86;61;8;40;110;94;100;71;112;19;50;126;190;13;217;146;156;19;90;177;30;42;27;105;24;189;157;7;43;8;74;44;136;23;41;172;22;83;183;60;632;160;36;364;78;67;38;78;246;142;432;34;56;78;59;98;521;260;295;284;31;128;65;25;178;92;43;52;51;56;50;48;349;390;568;319;366;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;
Séquestrations;1;0;0;0;0;3;0;0;0;0;0;0;5;0;0;1;1;0;0;1;1;0;0;2;1;1;4;0;1;0;3;3;1;2;1;1;1;0;3;0;0;0;1;1;5;1;0;0;0;1;0;0;0;0;4;0;0;4;0;10;4;0;0;1;1;0;3;6;2;3;0;1;1;1;3;11;2;5;10;0;0;1;0;3;1;2;0;0;0;0;0;6;3;8;7;8;
