Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour d'autres motifs;0;0;0;0;1;0;0;0;0;0;0;0;6;0;0;0;1;1;0;0;3;0;0;0;0;0;0;2;1;1;1;1;0;0;1;0;0;1;2;0;1;0;0;0;2;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;2;0;5;0;0;0;0;1;0;1;2;0;2;3;2;0;2;0;0;0;0;1;0;1;1;0;0;0;0;1;0;1;1;2;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Tentatives homicides pour d'autres motifs;0;0;1;0;0;1;1;0;0;0;0;1;7;0;0;0;3;0;0;2;0;0;0;0;0;1;0;0;0;1;0;0;0;4;2;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;1;0;2;1;1;0;0;0;0;4;3;0;5;0;0;0;0;0;0;2;2;0;0;0;1;12;3;1;7;1;1;0;0;3;1;0;0;0;0;0;0;0;3;3;7;1;
Coups et blessures volontaires suivis de mort;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;89;136;59;53;18;429;66;69;41;83;80;41;640;148;28;70;118;65;37;92;96;13;60;100;111;144;79;196;52;39;160;289;22;367;334;191;36;89;256;34;87;57;162;21;301;177;28;56;11;126;67;161;54;31;147;37;135;231;36;813;199;41;439;112;124;60;154;218;182;486;51;98;104;98;194;550;339;281;252;60;187;69;43;357;139;119;52;67;64;99;28;269;230;641;301;348;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Séquestrations;0;2;0;0;0;5;0;0;0;3;0;0;19;0;0;0;0;1;0;1;2;1;0;2;2;0;1;2;1;2;2;5;0;2;0;0;0;0;4;0;0;1;4;1;5;1;0;1;1;1;1;2;1;0;2;0;0;1;0;7;2;0;2;0;1;0;0;2;2;7;0;0;1;0;0;21;3;5;3;0;0;0;0;4;4;0;0;1;1;2;0;3;4;12;1;6;
Menaces ou chantages pour extorsion de fonds;1;1;2;0;1;16;1;3;2;0;1;0;36;4;2;2;6;6;0;2;2;0;2;4;2;4;5;2;1;0;3;20;2;14;11;3;1;5;14;2;0;0;7;0;9;2;1;2;0;4;1;2;4;2;2;0;5;1;2;19;5;1;6;2;7;1;5;6;7;10;2;1;5;5;3;58;14;10;13;1;5;3;0;11;5;1;2;1;1;3;1;10;18;28;34;17;
Menaces ou chantages dans un autre but;33;53;22;17;9;153;29;31;4;24;33;16;410;42;12;26;38;24;11;37;19;3;22;29;48;23;28;46;20;38;58;104;9;138;118;47;20;28;101;12;16;17;57;8;77;65;15;16;5;38;23;48;18;11;46;4;38;92;14;289;48;10;139;38;39;14;39;117;76;221;15;20;28;21;49;200;229;101;140;12;59;28;25;134;73;26;15;23;21;33;10;88;100;221;103;138;
Atteintes à la dignité et à la  personnalité;24;34;9;3;5;84;14;3;4;13;8;5;104;17;1;8;13;13;5;18;9;2;10;14;13;7;11;16;10;13;33;24;2;50;44;23;12;10;45;6;15;11;31;7;31;21;6;11;4;20;9;16;10;6;23;5;25;42;15;119;21;11;41;32;17;10;16;51;19;88;10;19;21;13;24;85;96;29;26;8;25;10;11;50;26;20;9;7;10;14;5;28;24;36;26;40;
