Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour d'autres motifs;0;0;0;0;0;1;1;0;0;0;0;0;2;0;0;1;1;1;0;0;1;0;1;1;1;0;0;0;0;0;1;1;0;1;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;2;0;0;0;1;1;0;0;2;0;0;0;2;2;1;2;0;0;0;0;1;0;3;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;1;1;1;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Tentatives homicides pour d'autres motifs;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;1;0;3;1;0;9;0;0;0;0;3;0;0;0;0;1;1;3;7;0;4;0;0;0;0;0;0;1;0;0;0;2;0;1;1;4;1;2;0;
Coups et blessures volontaires suivis de mort;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;77;104;41;17;16;295;38;47;9;50;64;24;410;98;16;32;72;49;33;71;71;16;33;102;121;135;78;133;10;20;169;216;22;202;186;155;21;62;191;18;39;45;89;15;201;97;24;32;5;75;85;149;31;38;171;29;80;180;30;557;149;36;366;89;44;40;96;191;142;435;33;76;72;94;146;645;189;307;237;35;128;30;42;178;60;58;47;58;67;57;33;282;363;545;284;355;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Séquestrations;1;1;0;0;0;6;0;0;0;1;3;0;2;3;0;0;2;0;1;0;1;0;0;2;1;1;0;2;0;1;0;3;1;3;1;5;0;1;4;0;2;0;0;0;2;4;0;1;0;1;0;2;0;0;1;0;2;0;0;16;5;1;0;1;2;1;0;0;1;4;0;0;2;0;2;18;10;3;10;0;0;1;0;2;2;0;0;1;0;0;1;3;9;16;6;5;
Menaces ou chantages pour extorsion de fonds;2;4;3;2;1;14;1;3;1;3;4;1;28;7;0;1;2;3;0;2;5;0;1;4;4;8;2;3;1;2;16;7;1;8;10;1;1;1;19;1;0;2;6;2;7;8;1;0;0;5;5;4;2;0;3;0;2;5;2;41;6;1;7;5;1;6;4;15;13;26;1;3;3;3;3;93;23;30;27;7;11;0;1;13;5;2;4;4;0;0;3;36;56;49;43;59;
Menaces ou chantages dans un autre but;51;35;20;13;5;197;7;15;3;27;19;6;293;39;4;9;40;12;7;31;31;7;11;48;31;28;31;41;11;20;108;101;7;123;95;61;15;22;76;10;17;24;27;13;52;85;3;21;5;44;16;50;13;10;66;8;28;85;11;305;62;23;95;31;39;15;46;121;70;208;4;29;29;34;41;257;164;115;105;12;53;9;18;101;68;19;21;16;23;25;10;141;157;221;111;165;
Atteintes à la dignité et à la  personnalité;17;22;15;9;2;77;9;9;2;17;9;6;49;19;8;4;18;5;8;33;22;1;4;24;26;16;12;20;6;9;44;41;2;32;29;20;2;10;39;3;9;8;26;7;15;25;9;8;2;20;13;20;7;5;24;6;7;62;21;121;25;9;62;16;11;5;24;84;29;102;9;15;12;11;18;98;70;59;26;6;35;5;6;26;22;2;23;14;8;11;6;35;40;25;13;50;
Violations de domicile;4;3;1;1;0;26;3;0;1;1;4;2;22;6;0;1;5;3;6;4;2;1;2;1;7;7;2;12;1;3;7;6;1;14;7;10;2;5;12;0;4;1;4;0;17;6;4;3;1;4;7;5;4;4;5;1;4;6;4;13;11;1;11;6;5;5;12;9;4;9;2;2;6;7;3;29;9;16;8;2;7;0;1;10;9;2;3;3;2;5;2;9;9;25;16;10;
Vols à main armée contre des établissements financiers;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;5;0;1;3;0;1;0;1;3;2;0;0;0;0;1;0;4;2;2;1;2;
Vols à main armée contre des établissements industriels ou commerciaux;4;2;0;0;0;3;1;0;0;0;1;0;46;3;0;0;2;3;0;1;0;0;1;2;1;1;2;4;3;2;4;2;1;3;3;1;1;0;3;0;0;0;1;0;1;3;0;0;0;0;1;2;0;0;9;0;1;4;1;25;3;0;6;1;0;0;0;2;0;9;0;0;0;0;2;22;1;5;9;0;1;1;0;10;3;0;1;1;0;0;0;13;8;12;16;10;
Vols à main armée contre des entreprises de transports de fonds;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;
