Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour d'autres motifs;0;2;0;0;0;1;0;1;0;1;0;0;8;1;0;0;1;0;0;0;0;0;2;0;0;0;2;0;2;0;1;3;0;4;1;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;1;2;0;0;0;1;0;0;1;0;0;1;0;0;1;0;3;0;0;3;0;0;1;1;0;0;1;0;0;0;2;1;4;1;0;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
Tentatives homicides pour d'autres motifs;0;1;0;0;0;1;0;0;0;0;1;1;4;0;0;0;0;0;0;2;0;0;0;1;2;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;2;0;1;0;0;0;0;7;3;0;0;0;1;0;2;2;0;1;0;0;1;0;0;4;2;1;2;0;1;0;0;6;1;0;0;0;1;0;0;1;1;5;3;3;
Coups et blessures volontaires suivis de mort;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;2;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;78;113;44;11;12;259;44;65;12;43;52;18;408;148;13;60;105;49;30;77;71;10;28;129;75;111;61;112;14;35;169;196;16;263;236;137;36;80;178;33;53;30;108;22;198;149;19;34;6;91;52;148;28;27;124;32;80;206;35;570;224;38;372;80;65;35;74;203;162;424;33;62;73;57;111;558;224;316;283;49;112;55;28;214;89;48;45;47;48;72;39;383;388;581;293;386;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Séquestrations;0;0;0;0;0;3;0;0;0;0;3;0;7;1;0;2;1;0;0;0;0;0;0;0;0;7;0;1;0;1;2;6;0;5;5;5;1;0;2;1;0;0;1;0;2;2;1;0;0;0;0;1;0;0;1;0;0;1;0;7;4;0;2;0;0;1;2;3;1;3;0;1;0;0;1;12;4;6;3;2;1;0;1;3;0;0;0;0;0;1;0;5;6;13;8;8;
Menaces ou chantages pour extorsion de fonds;2;2;0;0;0;17;4;3;0;5;3;0;23;7;1;3;1;8;0;11;2;2;1;9;4;3;1;2;0;2;6;7;1;10;5;4;2;2;12;2;1;0;5;0;2;16;1;0;0;7;1;4;2;0;1;2;1;8;0;19;6;1;7;1;0;4;2;13;7;25;0;5;1;1;1;68;15;20;21;0;10;4;0;12;8;2;4;4;3;2;0;21;43;24;34;28;
Menaces ou chantages dans un autre but;30;27;25;19;1;168;16;16;3;20;24;15;300;75;5;7;22;30;12;44;30;7;30;58;51;46;32;60;13;23;139;123;5;95;109;61;15;42;103;9;18;20;51;7;34;88;9;14;5;43;16;47;10;14;37;15;22;88;16;321;44;18;117;41;29;13;32;100;94;257;8;31;34;23;24;224;188;115;107;17;53;17;18;110;72;22;25;22;26;20;19;119;132;205;87;175;
Atteintes à la dignité et à la  personnalité;27;14;20;5;8;70;6;5;3;5;10;8;62;29;3;5;18;20;4;20;13;1;13;14;10;6;11;21;14;10;34;38;5;33;20;10;2;9;21;15;4;3;15;3;21;34;3;5;0;20;7;23;5;14;19;7;10;50;13;115;24;6;33;17;10;9;26;45;29;65;3;23;12;16;23;109;63;49;13;11;28;8;6;30;14;7;25;3;13;13;8;32;43;56;24;52;
Violations de domicile;4;5;6;3;2;21;1;4;0;4;6;1;18;8;1;3;9;3;4;7;7;0;5;13;7;10;6;13;0;1;11;19;3;24;14;13;2;4;6;1;3;3;8;1;17;10;3;3;2;8;7;6;1;2;6;1;6;5;2;33;14;2;6;7;3;4;4;8;9;16;2;4;9;4;8;37;17;15;10;3;13;5;4;10;4;6;2;8;3;2;3;22;18;21;9;19;
Vols à main armée contre des établissements financiers;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;3;1;0;0;2;1;0;1;0;0;0;1;0;1;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;1;0;0;2;0;3;0;0;0;0;1;0;1;1;1;0;1;0;0;1;1;6;0;2;0;0;1;0;0;0;0;0;0;0;2;0;0;5;2;1;3;1;
Vols à main armée contre des établissements industriels ou commerciaux;1;1;0;0;0;5;1;0;0;0;1;1;12;1;0;3;2;0;0;2;0;0;0;2;0;0;0;0;2;3;2;2;0;3;6;1;0;0;6;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;3;0;1;7;0;5;1;0;2;0;0;0;3;1;1;10;0;0;0;1;1;15;3;6;3;0;0;1;0;2;0;0;0;0;0;1;0;10;4;10;5;1;
Vols à main armée contre des entreprises de transports de fonds;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
