Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
Homicides pour d'autres motifs;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;1;1;1;1;0;3;1;1;1;0;1;5;5;1;0;0;4;1;0;0;0;2;0;0;0;0;0;2;0;1;0;0;0;0;3;0;0;0;0;1;3;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;4;2;0;2;0;0;0;1;2;0;0;0;0;0;0;0;2;1;4;1;0;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;
Tentatives homicides pour d'autres motifs;0;0;0;0;0;1;0;1;0;0;2;0;4;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;2;0;1;0;0;0;0;1;0;1;0;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;1;0;0;0;0;2;1;0;4;1;2;0;0;1;6;0;1;3;0;0;0;0;0;2;0;0;0;0;0;0;5;1;8;1;2;
Coups et blessures volontaires suivis de mort;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
Autres coups et blessures volontaires criminels ou correctionnels;29;56;27;15;10;156;17;38;11;45;49;13;246;98;7;36;60;33;16;57;35;6;16;104;63;58;58;89;16;30;58;150;2;146;119;87;16;46;119;31;20;37;90;16;150;112;9;26;5;60;38;70;24;34;91;14;50;133;20;313;137;22;199;70;33;17;70;207;114;237;31;39;69;34;71;408;133;277;202;14;89;25;10;152;30;30;27;32;29;31;27;238;249;464;212;263;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
Séquestrations;1;0;0;0;0;6;0;1;0;0;0;0;3;0;0;1;1;0;0;1;0;0;0;2;0;0;1;1;2;0;0;0;0;0;3;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0;1;0;0;1;0;0;0;1;0;7;4;0;1;1;1;0;0;5;2;4;1;0;0;0;0;22;1;2;5;0;2;0;1;1;2;0;1;1;0;1;1;5;1;6;3;3;
