Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;
Homicides pour d'autres motifs;1;0;1;0;0;0;0;2;0;2;0;0;10;0;0;0;0;1;0;1;0;0;1;0;0;0;0;2;0;0;2;1;0;3;0;2;0;0;1;1;1;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;3;1;0;1;1;0;4;1;0;1;1;0;0;1;0;0;0;0;2;4;1;1;0;1;1;2;2;2;0;0;0;0;0;0;0;4;6;3;0;1;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;
Tentatives homicides pour d'autres motifs;3;1;2;0;0;2;0;1;0;0;0;1;7;0;0;0;0;1;1;1;2;0;0;3;2;3;1;1;3;2;0;1;0;11;1;0;0;1;1;1;1;0;1;0;1;2;0;0;0;0;0;2;0;0;0;0;0;1;0;3;3;0;1;0;0;0;0;0;0;6;0;0;3;2;0;4;1;4;4;0;0;0;0;2;1;0;0;0;0;0;0;7;5;3;1;2;
Coups et blessures volontaires suivis de mort;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;67;69;24;11;8;119;26;42;8;65;28;17;234;86;7;17;47;23;17;63;43;12;20;75;66;82;55;111;21;28;79;81;9;120;67;82;24;71;150;23;22;30;67;21;118;114;11;14;9;50;41;109;21;25;101;31;63;147;30;313;193;17;223;52;53;21;46;183;69;159;62;36;50;36;111;348;121;208;235;18;61;30;9;152;46;23;26;33;35;57;25;216;223;431;222;263;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;
Séquestrations;0;0;0;1;0;4;1;0;0;0;3;0;11;1;0;11;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;2;0;1;2;1;0;1;0;0;0;0;0;0;0;2;0;1;0;4;2;0;0;1;1;0;0;2;0;4;3;0;0;2;0;0;0;10;1;2;2;0;1;0;4;10;1;2;1;0;0;1;0;1;1;0;0;3;0;0;0;6;6;6;2;4;
