Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour d'autres motifs;2;2;0;2;0;2;0;1;0;0;1;0;3;2;0;0;0;0;1;1;0;0;0;0;4;0;1;0;1;1;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;1;0;0;3;0;2;1;1;2;0;1;1;1;1;0;1;0;0;1;5;3;0;2;1;2;0;0;0;1;1;0;0;1;0;1;3;1;1;4;3;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
Tentatives homicides pour d'autres motifs;1;0;0;2;0;5;4;0;0;0;1;0;8;1;0;3;0;0;0;1;0;0;1;0;1;1;1;1;1;0;3;2;0;0;3;0;1;0;0;2;2;0;1;1;0;5;0;0;0;1;0;1;1;0;0;0;1;0;0;4;1;0;3;0;0;1;2;0;2;3;0;1;1;0;1;5;0;1;1;1;0;0;0;1;3;2;0;0;1;0;0;9;2;8;3;8;
Coups et blessures volontaires suivis de mort;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;2;0;0;1;
Autres coups et blessures volontaires criminels ou correctionnels;85;115;46;17;15;305;45;60;13;65;50;21;467;155;14;40;95;41;43;69;69;11;28;115;106;112;65;141;13;26;120;200;16;258;192;154;42;104;212;38;49;35;112;24;217;132;19;42;3;115;44;140;34;38;135;21;74;206;44;621;232;50;391;91;78;31;101;192;176;470;28;65;65;76;146;698;251;345;269;47;134;38;45;255;81;43;40;42;56;76;22;350;353;617;329;435;
Prises d'otages à l'occasion de vols;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Séquestrations;2;1;0;0;0;2;3;0;0;0;1;0;6;3;0;0;1;1;0;0;1;0;1;2;2;2;3;1;1;0;2;4;0;5;2;2;2;1;0;0;1;1;2;0;2;1;0;0;0;1;0;3;0;0;0;0;0;2;0;8;3;1;1;0;1;0;3;1;0;5;0;1;1;1;0;13;3;5;9;0;0;1;1;2;1;0;1;0;0;0;0;4;1;6;5;6;
Menaces ou chantages pour extorsion de fonds;4;1;3;1;0;23;1;3;0;3;1;0;22;6;0;2;3;2;1;5;4;0;1;7;1;9;4;8;0;1;4;7;1;7;7;9;1;4;14;2;1;4;5;0;5;12;0;1;0;6;0;8;3;1;3;2;2;11;2;35;12;0;12;3;4;3;6;10;5;16;0;3;2;5;7;86;19;21;44;2;6;1;3;13;5;0;5;10;0;8;0;37;52;52;40;42;
Menaces ou chantages dans un autre but;20;29;33;11;1;207;13;28;1;19;18;7;276;56;7;8;41;29;8;39;17;5;18;48;64;33;41;46;11;17;146;85;13;111;94;34;19;36;89;5;3;13;24;8;53;112;9;14;1;45;14;48;15;14;30;10;16;89;15;322;36;16;116;27;28;4;30;102;108;248;8;40;18;27;31;244;148;127;121;8;50;24;16;123;59;14;15;15;17;22;10;102;155;223;116;197;
Atteintes à la dignité et à la  personnalité;13;19;12;6;4;76;2;20;2;16;9;7;62;29;3;3;15;24;7;24;7;0;8;30;14;14;14;24;8;16;36;29;6;30;24;27;7;13;41;5;9;5;20;4;38;34;4;18;2;14;5;19;4;6;14;8;9;43;15;112;35;5;53;23;7;4;14;84;28;74;2;23;1;15;22;129;54;61;27;5;33;8;2;57;21;5;37;5;16;21;13;38;47;42;23;73;
Violations de domicile;10;7;6;1;1;30;3;5;0;1;4;2;26;9;3;2;4;4;5;4;8;3;6;8;9;9;3;14;1;3;5;14;2;19;14;10;2;10;10;3;8;4;6;1;22;6;1;4;1;6;9;10;0;3;8;3;4;9;2;25;7;2;11;7;5;4;10;10;6;12;1;6;5;5;10;26;11;10;15;3;4;3;7;15;4;7;3;3;3;6;3;16;8;19;15;16;
Vols à main armée contre des établissements financiers;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;3;0;0;0;0;0;0;0;5;1;6;0;0;0;0;0;11;2;1;4;0;0;0;1;0;0;0;0;0;0;0;0;5;1;3;6;1;
Vols à main armée contre des établissements industriels ou commerciaux;3;2;0;0;0;5;0;1;0;0;2;0;20;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;11;2;1;2;0;1;1;0;0;0;1;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;6;0;0;2;0;7;2;0;4;0;1;0;0;4;0;17;0;0;2;1;3;16;4;5;4;0;1;0;0;0;1;0;0;0;0;1;1;5;6;8;9;4;
Vols à main armée contre des entreprises de transports de fonds;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Vols à main armée contre des particuliers à leur domicile;1;0;0;0;0;4;0;0;0;0;0;0;5;0;0;0;2;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;1;0;1;1;1;3;0;0;0;0;0;7;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;1;3;2;
Autres vols à main armée;0;1;0;0;0;3;0;0;0;1;0;0;11;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;3;0;3;1;0;3;1;0;0;0;2;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;1;0;0;4;0;3;0;0;3;0;0;0;1;0;0;2;0;0;0;1;2;11;2;9;1;0;0;0;0;2;4;0;0;0;0;1;0;5;2;7;7;10;
Vols avec armes blanches contre des établissements financiers, commerciaux ou industriels;2;0;0;0;0;2;0;0;0;0;1;0;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;3;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;2;0;1;1;1;1;0;1;0;1;1;0;7;0;3;7;0;0;0;0;0;0;0;0;0;1;0;0;1;2;4;3;3;
Vols avec armes blanches contre des particuliers à leur domicile;1;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;3;1;0;1;0;0;0;0;1;0;3;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;3;0;3;0;1;0;0;1;2;1;0;1;1;0;1;5;0;3;2;0;1;1;0;2;2;0;0;0;0;1;0;2;0;0;2;1;
Autres vols avec armes blanches;1;3;0;0;0;10;0;3;0;2;0;0;84;2;0;0;1;1;1;1;2;0;1;6;1;7;4;7;0;0;7;12;0;21;23;4;1;7;17;0;2;0;4;0;12;2;0;1;0;1;0;4;0;2;8;0;0;14;0;37;12;0;15;2;1;2;7;13;8;31;0;1;0;1;5;158;15;27;22;0;2;3;1;2;8;0;0;3;1;1;1;32;34;35;17;35;
Vols violents sans arme contre des établissements financiers, commerciaux ou industriels;0;0;0;0;0;1;1;0;0;0;0;1;5;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;3;0;3;2;1;0;1;3;0;2;0;2;0;2;1;0;0;0;1;0;0;0;0;0;0;0;3;0;4;0;0;0;1;0;0;0;2;0;0;1;0;1;1;0;3;2;3;5;0;4;0;0;0;2;0;0;0;1;0;1;3;4;4;0;3;
Vols violents sans arme contre des particuliers à leur domicile;0;3;0;0;0;4;1;1;0;0;1;0;3;1;0;3;2;0;0;0;1;0;0;0;5;0;1;3;0;0;3;5;0;6;1;4;1;2;4;0;1;2;0;0;4;3;0;1;0;2;0;3;0;0;2;1;1;2;0;7;1;1;8;2;0;1;2;1;0;2;0;0;2;0;1;7;1;0;4;0;0;4;0;4;3;0;2;0;2;3;0;3;4;2;2;9;
Vols violents sans arme contre des femmes sur voie publique ou autre lieu public;5;5;7;3;2;238;1;2;1;5;6;0;406;19;2;5;13;5;0;8;6;0;8;12;16;6;20;11;1;1;43;72;2;66;77;10;3;17;54;4;0;6;19;2;41;19;0;6;1;23;5;36;1;2;19;0;4;29;0;194;20;4;57;8;7;2;18;46;18;120;1;11;10;10;15;607;62;79;112;7;22;12;4;65;28;2;7;4;2;13;1;95;140;465;151;185;
Vols violents sans arme contre d'autres victimes;6;14;5;4;1;164;2;9;1;15;13;2;377;22;1;6;11;10;4;17;8;1;8;19;18;21;22;26;5;2;47;78;2;102;75;37;1;29;60;1;1;20;15;2;92;43;3;4;0;27;9;41;4;1;25;7;11;30;7;243;59;9;93;17;6;2;17;63;29;172;3;12;6;6;33;613;131;152;145;5;33;7;6;59;41;8;5;18;8;6;5;148;165;413;186;227;
Cambriolages de locaux d'habitations principales;126;79;45;13;5;675;37;21;4;63;67;16;652;69;5;45;66;56;23;70;54;6;49;38;136;92;58;70;11;15;167;407;15;413;368;53;13;54;359;30;37;62;128;26;206;155;9;42;4;121;36;78;20;29;85;13;73;141;15;607;179;26;257;54;38;31;100;264;110;534;8;96;55;56;209;932;205;331;359;24;77;56;40;230;183;50;42;48;37;65;16;315;322;438;385;390;
Cambriolages de résidences secondaires;11;16;13;12;4;143;22;23;4;8;26;8;22;30;2;7;31;12;12;10;23;7;10;1;32;23;10;23;5;12;33;15;8;47;37;10;14;15;26;4;22;18;20;13;45;21;11;24;4;7;16;5;8;6;3;7;27;6;10;13;12;5;35;12;3;6;26;7;2;35;5;40;16;9;33;5;14;41;7;2;19;7;19;129;20;45;5;8;15;53;1;6;1;2;0;5;
Cambriolages de  locaux industriels, commerciaux ou financiers;86;66;34;15;10;195;26;26;11;54;46;22;292;44;9;31;86;52;14;55;50;8;44;60;64;73;37;78;14;13;107;210;33;313;143;103;21;53;240;21;47;36;123;22;202;65;9;42;5;101;31;106;23;45;61;16;73;95;25;194;79;38;125;46;53;29;73;128;57;288;19;56;74;76;157;375;155;129;138;19;39;39;24;126;89;63;44;39;41;42;11;91;133;148;101;131;
Cambriolages d'autres lieux;71;69;12;15;8;191;13;38;19;39;30;17;252;50;15;26;89;64;5;48;38;7;34;50;58;78;45;61;3;15;72;61;8;146;113;94;26;63;182;19;13;20;105;20;197;88;13;41;5;72;25;66;26;34;80;11;84;96;23;388;76;18;180;95;27;28;37;195;88;310;6;50;45;45;122;270;255;150;135;31;79;30;32;136;52;50;47;79;39;34;21;120;94;120;108;106;
Vols avec entrée par ruse en tous lieux;7;8;8;1;0;41;3;3;2;1;8;6;55;5;1;0;6;4;2;10;4;5;4;6;20;9;6;8;1;3;20;36;0;31;17;7;0;15;12;4;9;1;9;1;24;12;6;4;1;12;5;4;0;5;8;3;3;20;1;35;15;3;28;5;6;1;14;13;9;21;4;4;4;7;19;94;8;14;25;1;4;3;6;39;9;4;3;1;3;8;1;22;33;32;29;14;
Vols à la tire;41;19;5;7;4;574;7;6;5;12;19;5;613;67;1;7;35;14;3;53;16;6;24;26;40;26;23;27;2;10;165;193;5;321;236;108;12;53;166;11;23;23;70;8;176;71;2;16;0;43;12;29;6;13;57;4;32;100;8;346;60;6;52;41;33;20;44;121;24;616;6;36;28;22;81;2 032;87;262;151;15;36;11;15;138;109;36;14;24;13;11;7;173;323;399;224;226;
Vols à l'étalage;34;31;27;5;8;61;25;10;16;32;20;19;144;97;7;13;37;21;22;34;41;4;42;59;42;21;32;74;4;3;47;62;11;100;104;76;18;36;61;17;13;13;84;17;106;41;8;23;3;32;18;48;15;11;86;12;47;112;22;169;43;10;137;58;42;20;32;55;88;199;7;80;40;38;46;235;124;270;231;22;52;19;13;60;59;14;34;29;22;12;24;129;149;128;140;64;
Vols de véhicules de transport avec fret;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;1;0;0;0;1;2;0;0;0;0;1;0;0;0;2;0;0;0;1;0;0;0;1;0;1;1;0;0;0;1;0;10;0;0;1;0;2;2;0;0;1;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;5;1;3;
Vols d'automobiles;147;131;28;33;8;440;48;53;12;46;87;11;1 148;83;11;45;156;34;11;100;54;12;33;62;163;160;100;105;22;47;348;452;20;523;386;111;15;86;461;19;35;74;170;18;285;198;17;39;9;142;33;177;33;14;134;15;69;152;14;625;382;29;231;103;74;26;159;183;81;665;21;58;54;82;183;392;302;439;423;21;73;44;59;331;291;59;58;46;36;108;24;354;225;413;350;546;
Vols de véhicules motorisés à 2 roues;51;57;27;17;6;464;27;33;12;58;30;13;429;63;4;31;103;31;19;51;69;8;38;39;46;59;30;94;19;21;86;177;7;250;157;133;12;90;128;12;32;32;64;14;269;93;16;34;2;106;38;89;28;22;74;10;82;104;26;334;75;24;149;67;91;24;66;125;78;142;12;55;66;41;112;501;205;150;152;25;33;36;21;214;64;67;47;21;38;30;32;146;220;188;208;155;
Vols à la roulotte;240;172;49;61;31;1 262;96;51;27;78;201;58;2 012;236;14;76;334;98;47;225;183;12;74;132;307;230;192;306;44;76;631;876;88;1 045;1 060;319;47;219;904;97;138;100;299;43;724;446;21;130;10;307;75;265;73;65;372;56;164;551;57;1 426;392;42;459;167;207;59;362;578;328;1 042;64;138;114;211;523;1 056;602;726;603;71;161;115;122;693;615;167;107;113;160;127;83;479;625;1 136;662;744;
