Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour d'autres motifs;2;1;0;0;0;4;0;0;0;0;1;0;4;0;0;0;2;0;1;0;1;0;0;1;3;1;1;0;0;1;1;2;0;3;5;1;0;1;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;2;0;3;0;0;0;0;4;3;1;0;0;1;0;1;3;0;0;3;1;0;0;0;2;1;0;0;0;0;0;0;1;16;0;0;2;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;
Tentatives homicides pour d'autres motifs;0;0;0;2;0;2;0;0;0;1;2;0;6;0;0;1;1;0;0;0;1;1;1;0;1;0;1;0;0;4;0;0;0;2;3;0;0;0;1;2;1;0;3;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;6;0;0;0;2;0;0;0;0;1;3;2;0;3;0;0;7;1;2;3;0;0;0;1;0;2;2;1;0;0;0;0;3;22;10;3;1;
Coups et blessures volontaires suivis de mort;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;2;0;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;1;
Autres coups et blessures volontaires criminels ou correctionnels;72;129;37;17;9;222;41;57;16;60;46;19;367;129;2;34;65;62;19;70;61;15;27;109;97;84;102;111;14;33;105;162;12;160;150;123;40;96;160;33;30;47;89;21;182;124;20;34;2;87;57;139;23;31;122;37;69;154;27;552;243;30;259;60;57;25;93;250;147;384;43;67;62;56;116;450;240;296;261;23;109;32;22;189;65;61;17;67;65;64;42;330;348;537;258;376;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;
Séquestrations;1;1;0;0;0;3;0;1;0;1;0;1;10;1;1;1;0;0;1;0;0;1;1;1;2;1;1;0;0;1;2;1;1;2;4;1;0;2;4;0;0;0;0;0;3;3;0;0;0;1;0;5;0;0;2;0;2;2;0;7;3;1;3;1;1;0;0;6;1;10;1;2;1;1;3;31;2;5;8;1;1;1;0;3;2;1;0;0;0;1;1;4;5;14;7;6;
