Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;
Homicides pour d'autres motifs;0;0;0;2;0;3;1;0;0;1;1;2;6;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;2;0;0;2;0;1;2;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;2;1;1;3;0;0;0;1;1;1;1;1;1;0;1;0;1;0;0;1;0;0;2;0;4;0;0;0;0;0;0;0;1;3;5;4;0;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;
Tentatives homicides pour d'autres motifs;1;0;0;1;0;3;0;0;0;1;2;0;5;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;0;2;0;1;0;3;0;0;1;1;2;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;4;0;1;0;0;6;0;0;1;0;0;0;0;0;1;3;0;0;1;0;5;7;2;9;2;0;0;0;0;0;0;1;0;2;0;0;0;5;2;4;4;3;
Coups et blessures volontaires suivis de mort;0;0;0;0;0;1;0;0;1;0;1;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;96;104;57;25;28;328;51;76;24;76;81;28;440;125;14;37;124;51;43;105;76;18;41;87;147;112;80;133;40;42;152;234;23;239;243;172;19;77;181;45;65;35;128;29;208;141;18;38;7;89;75;164;46;24;162;38;82;193;41;745;190;33;346;68;70;34;133;317;197;515;37;82;71;49;111;514;299;317;282;31;97;37;40;217;91;76;36;54;60;53;39;328;386;615;308;399;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;
Séquestrations;2;0;0;0;0;1;0;0;0;0;1;0;10;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;2;0;2;2;6;0;1;0;0;0;1;3;1;3;1;0;0;0;1;0;2;1;0;1;0;0;0;0;12;0;0;2;0;0;0;0;5;1;11;0;2;0;3;3;12;2;10;7;2;0;1;0;0;3;1;0;0;0;0;0;4;4;11;8;11;
