Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;
Homicides pour d'autres motifs;0;1;2;0;0;2;0;2;0;0;1;1;1;0;0;1;0;0;0;2;1;0;0;0;2;2;0;0;0;4;0;0;0;3;3;1;1;0;0;0;1;0;0;1;1;0;1;0;0;0;2;0;1;1;0;0;0;0;0;3;4;1;1;0;1;0;0;1;0;1;2;0;1;0;1;5;0;1;2;0;2;0;1;2;0;1;0;0;0;1;0;2;5;9;0;2;
Tentatives d'homicides pour voler et à l'occasion de vols;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;
Tentatives homicides pour d'autres motifs;0;0;0;0;1;1;0;0;1;0;1;0;5;1;0;1;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;4;0;0;2;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;2;0;0;0;0;0;1;1;0;5;0;0;0;1;0;0;3;5;0;6;0;1;1;1;0;6;2;0;0;0;0;1;0;0;0;0;0;0;5;1;13;3;6;
Coups et blessures volontaires suivis de mort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;3;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0;2;0;0;0;1;
Autres coups et blessures volontaires criminels ou correctionnels;41;96;39;19;27;203;34;38;4;63;44;13;320;133;10;41;60;50;26;85;70;11;21;82;83;95;51;119;7;33;79;130;7;127;114;92;23;67;118;33;23;35;76;20;201;127;10;25;9;82;55;83;23;29;112;20;90;167;16;488;183;36;218;54;40;31;89;208;126;274;57;69;66;50;105;429;175;239;255;32;109;36;29;202;81;44;13;47;47;47;24;260;294;471;318;290;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;
Séquestrations;1;0;0;0;0;6;0;1;0;1;1;0;5;0;0;0;3;0;0;0;2;0;0;0;1;0;0;0;0;1;3;1;0;4;7;0;0;0;2;0;0;0;1;0;3;10;0;0;1;0;0;0;1;0;3;0;0;0;0;6;3;1;0;0;0;0;0;3;0;5;1;3;0;1;1;8;4;5;6;0;1;1;0;2;2;0;0;1;0;1;1;6;8;11;4;5;
