Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Homicides pour d'autres motifs;0;0;0;0;0;1;0;1;0;0;2;0;6;1;0;1;2;0;0;0;4;0;1;1;0;1;0;2;1;0;0;3;0;2;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;5;1;1;1;0;2;0;0;0;0;1;0;0;0;0;0;3;2;0;0;0;0;1;1;1;1;2;0;1;0;0;0;1;0;6;2;1;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Tentatives homicides pour d'autres motifs;1;0;1;2;0;2;0;0;0;1;0;0;8;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;1;0;3;0;2;1;0;0;1;0;0;0;1;0;0;4;4;0;0;0;1;0;4;0;0;0;0;0;2;0;3;3;0;0;0;1;1;1;0;0;2;0;0;0;0;0;4;3;3;9;1;0;0;0;1;0;2;0;0;1;0;0;2;2;11;2;1;
Coups et blessures volontaires suivis de mort;0;0;0;0;0;0;1;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;66;87;35;14;9;223;24;47;18;49;39;22;316;92;6;45;50;49;24;70;61;16;17;91;111;80;87;104;12;15;111;170;11;173;159;104;22;80;158;31;31;26;92;13;153;144;12;38;6;87;49;134;24;21;117;22;71;177;32;433;185;21;246;73;35;30;76;229;152;327;35;51;67;53;107;425;174;320;273;18;129;37;13;228;57;48;23;30;53;46;46;248;319;538;249;366;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
Séquestrations;0;1;0;0;0;6;0;0;0;1;0;0;7;0;0;3;0;1;0;2;0;0;0;0;1;0;1;1;0;0;2;2;0;4;4;0;0;2;2;1;0;1;1;0;2;6;0;0;0;2;0;3;1;0;2;0;0;0;0;5;3;1;2;0;1;1;1;1;1;12;1;0;1;0;3;15;2;9;3;0;1;1;0;3;2;1;1;0;0;0;0;5;2;10;7;4;
Menaces ou chantages pour extorsion de fonds;4;5;0;1;1;16;8;2;3;4;5;0;9;5;0;4;4;7;0;6;0;1;0;6;5;5;13;8;2;0;12;21;1;10;6;10;2;2;24;3;2;3;2;0;6;5;2;3;3;5;0;2;3;3;12;2;2;12;1;35;8;5;12;1;0;1;6;10;13;23;1;6;3;7;6;91;24;34;37;4;8;5;2;13;2;1;1;5;3;3;4;23;21;33;22;32;
