Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour d'autres motifs;1;1;0;0;0;0;1;0;1;0;3;0;0;0;0;1;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;1;4;1;0;1;2;0;0;0;1;0;0;2;0;1;0;0;1;1;0;0;1;0;1;2;0;2;0;0;4;0;0;0;0;1;1;0;0;1;0;0;0;2;1;0;1;0;1;1;0;2;0;0;0;0;0;0;0;0;2;3;0;0;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Tentatives homicides pour d'autres motifs;0;3;0;0;0;1;0;0;0;0;0;0;8;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;2;1;1;0;0;1;0;0;0;2;0;0;0;1;0;0;0;1;0;0;1;0;0;1;1;1;1;1;1;3;0;0;0;0;1;1;1;0;0;0;0;0;11;2;1;1;1;0;0;0;1;0;0;0;0;2;0;0;3;1;5;2;6;
Coups et blessures volontaires suivis de mort;0;0;0;0;1;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;
Autres coups et blessures volontaires criminels ou correctionnels;96;149;36;22;26;338;40;63;23;70;53;40;549;138;15;72;115;68;30;94;86;15;48;123;108;169;93;179;32;28;167;289;14;330;237;184;28;99;259;25;63;48;132;26;228;119;26;50;18;118;68;168;26;42;149;25;114;225;44;792;238;43;589;102;69;36;89;220;155;461;52;82;96;80;166;862;320;382;294;59;184;60;46;215;95;76;69;66;88;86;36;341;305;804;402;423;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Séquestrations;4;2;1;0;0;1;2;0;0;1;2;1;16;2;1;2;2;0;0;0;0;0;0;1;2;1;1;0;3;0;0;1;0;8;3;2;1;2;5;0;0;1;0;0;1;4;0;1;0;0;0;2;1;0;1;0;1;6;1;6;4;0;3;0;1;0;3;3;2;9;0;0;3;2;1;17;3;4;2;0;0;1;0;3;2;0;0;0;0;1;1;2;7;6;2;5;
Menaces ou chantages pour extorsion de fonds;2;4;1;1;0;18;4;3;0;6;4;1;22;1;0;2;3;2;1;5;1;0;1;2;5;4;4;1;0;0;4;23;0;8;11;5;0;6;19;0;0;3;8;0;9;5;0;4;0;10;3;10;0;2;7;1;1;6;3;34;8;0;8;5;6;2;2;7;14;24;3;2;3;4;8;120;13;18;26;2;6;0;0;5;7;2;1;5;2;2;2;36;31;61;39;51;
Menaces ou chantages dans un autre but;39;41;25;9;11;169;15;22;2;21;24;15;252;44;2;16;24;8;11;32;23;8;14;43;49;52;22;52;10;21;77;105;4;112;90;39;5;27;125;12;15;11;23;16;74;72;9;13;1;37;32;60;13;10;22;15;23;99;10;356;90;17;138;34;38;24;48;99;71;237;13;29;46;25;44;337;205;144;122;3;43;18;18;96;62;27;13;17;27;30;10;105;155;240;114;159;
Atteintes à la dignité et à la  personnalité;26;30;7;8;6;84;5;15;2;9;12;11;81;30;2;7;16;8;7;36;22;3;7;12;11;26;19;25;5;10;51;32;3;53;42;25;4;11;67;11;17;10;30;4;34;15;7;6;1;12;18;21;15;8;27;14;33;53;24;150;60;15;65;20;18;14;26;53;36;81;4;27;21;14;43;111;96;44;32;7;31;4;12;48;23;17;21;14;16;27;5;32;31;45;29;45;
Violations de domicile;5;6;1;3;0;29;1;1;1;4;5;2;23;6;0;7;4;2;2;5;2;1;6;12;5;4;3;16;2;1;8;10;5;15;17;10;1;9;6;1;1;1;6;2;10;6;3;6;1;2;3;4;0;1;3;0;6;6;2;27;9;1;11;6;5;0;5;10;7;17;2;2;4;2;13;42;13;12;16;0;5;2;0;8;9;5;2;3;4;1;0;10;18;19;12;11;
