Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
Homicides pour d'autres motifs;0;3;0;0;0;2;0;0;0;0;0;0;2;0;0;0;2;0;0;1;1;0;0;0;1;1;0;1;1;1;2;0;0;2;2;0;0;0;4;2;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;2;2;0;3;0;0;2;0;1;0;1;3;0;1;0;1;0;0;0;1;0;1;1;1;2;0;0;2;0;0;1;0;0;0;0;0;0;2;4;1;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;
Tentatives homicides pour d'autres motifs;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;1;0;1;0;0;0;0;0;1;0;2;0;2;2;0;0;3;1;0;0;0;3;0;1;1;4;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;3;0;12;0;0;6;1;4;0;0;0;1;0;0;1;1;0;4;4;0;1;1;0;0;0;0;0;1;1;0;1;6;5;3;8;2;
Coups et blessures volontaires suivis de mort;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;58;62;37;13;22;171;30;41;25;57;72;17;316;91;7;34;68;38;13;65;53;18;26;76;63;82;84;132;10;32;76;132;13;176;151;93;30;73;135;25;30;33;95;18;150;131;11;36;2;78;36;102;25;23;107;29;68;145;29;522;180;38;220;59;48;33;60;244;118;316;24;45;83;57;88;453;201;239;253;15;115;33;24;190;67;37;28;36;48;62;35;259;293;493;247;333;
Prises d'otages à l'occasion de vols;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Séquestrations;0;0;0;0;0;4;0;0;1;0;1;0;8;0;0;1;1;0;2;1;1;0;1;2;1;1;3;0;0;1;2;1;1;1;3;1;1;0;1;0;0;0;2;1;2;3;0;0;0;2;1;2;0;1;2;0;0;1;0;7;0;0;0;0;2;0;0;2;0;22;1;0;1;2;1;16;7;7;6;0;1;0;0;3;3;1;2;1;1;0;1;7;4;11;3;6;
Menaces ou chantages pour extorsion de fonds;6;7;2;1;0;10;1;9;1;1;0;2;24;4;1;0;4;3;1;3;2;0;3;6;16;9;18;10;1;1;7;7;1;11;11;6;1;3;12;1;2;5;8;0;7;8;0;3;1;1;6;6;2;1;7;0;4;5;3;47;10;4;15;4;4;3;8;20;8;21;1;3;7;4;2;71;9;32;41;3;7;3;1;10;6;5;2;7;6;2;2;46;38;38;34;57;
Menaces ou chantages dans un autre but;8;18;16;9;12;107;16;14;5;22;9;11;207;24;6;6;25;21;10;38;11;4;11;40;39;29;8;39;2;15;42;54;5;59;64;41;13;23;60;12;9;9;29;3;38;76;7;14;3;38;27;23;5;10;18;13;16;75;6;257;48;5;61;34;22;12;45;86;87;163;12;25;27;14;18;178;97;85;121;8;40;22;17;86;47;11;21;18;19;14;6;81;100;154;79;166;
Atteintes à la dignité et à la  personnalité;9;2;6;8;7;29;2;9;2;2;5;3;41;11;2;1;5;9;4;22;7;0;4;18;9;9;15;15;0;3;9;19;1;28;12;8;7;10;12;8;1;6;9;4;16;37;4;6;0;6;0;5;2;4;13;3;5;28;5;90;15;4;29;14;12;6;5;39;14;34;5;17;6;5;16;53;40;44;31;7;26;9;2;25;13;5;12;3;6;5;4;24;20;28;26;36;
Violations de domicile;3;2;0;1;2;28;4;3;5;1;7;3;16;11;0;4;9;2;1;8;4;2;2;3;8;7;6;11;0;3;7;6;1;9;9;8;0;1;10;6;0;5;4;3;12;8;1;2;0;4;6;5;0;2;4;0;3;12;5;25;6;0;7;6;7;2;6;11;4;13;3;4;8;4;6;15;10;20;13;2;7;4;1;12;4;6;4;7;1;2;1;12;17;11;16;9;
Vols à main armée contre des établissements financiers;0;3;1;0;0;1;0;0;0;0;1;0;2;1;0;0;1;1;1;0;0;1;0;0;2;0;1;2;1;1;2;2;0;0;5;3;0;0;1;2;0;1;3;0;2;1;0;0;0;0;0;0;1;0;5;1;0;3;2;16;2;0;3;0;1;0;0;7;2;6;0;0;0;0;2;10;0;2;1;0;0;0;2;0;0;0;1;0;1;4;0;4;2;10;3;6;
Vols à main armée contre des établissements industriels ou commerciaux;2;4;0;0;0;11;1;1;1;0;1;1;31;0;0;1;2;2;0;1;0;0;0;2;4;1;3;4;0;3;5;8;1;6;5;8;1;2;8;1;0;1;7;0;1;4;0;2;0;2;1;0;2;0;2;0;3;3;3;16;11;1;16;1;0;0;1;6;3;21;0;2;2;3;14;48;4;13;16;1;0;2;2;12;7;0;0;0;5;3;0;13;16;14;24;16;
Vols à main armée contre des entreprises de transports de fonds;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Vols à main armée contre des particuliers à leur domicile;0;0;0;0;1;5;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;2;1;0;0;0;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;4;0;0;0;2;0;6;1;0;1;0;0;0;0;1;2;0;0;1;0;2;0;2;1;3;1;2;
Autres vols à main armée;3;2;0;0;0;7;0;0;0;0;0;0;44;3;0;0;2;0;1;2;0;0;1;3;2;2;4;1;0;1;2;6;0;5;7;2;0;2;6;0;0;0;5;0;4;3;0;1;0;0;1;1;0;4;3;1;0;3;0;10;8;2;3;2;0;0;0;6;5;8;0;1;1;1;1;35;2;7;14;0;0;0;0;8;4;1;1;1;0;0;0;22;7;13;10;17;
Vols avec armes blanches contre des établissements financiers, commerciaux ou industriels;1;1;0;0;0;2;0;1;0;1;1;2;3;0;0;0;0;0;0;0;0;0;2;2;0;0;0;1;0;0;1;3;0;1;2;0;1;0;2;1;1;0;2;0;2;3;0;1;0;0;0;0;0;0;3;0;0;3;0;4;1;1;2;1;0;0;0;4;1;1;0;1;1;1;2;13;5;0;4;0;2;0;1;1;0;0;1;0;1;2;0;6;6;7;5;5;
Vols avec armes blanches contre des particuliers à leur domicile;0;0;0;0;0;2;0;0;0;1;0;0;6;0;0;0;1;0;1;0;0;0;1;0;2;1;0;0;0;0;0;0;0;1;1;2;0;0;1;0;1;1;0;0;1;1;0;1;0;1;0;2;0;0;0;2;0;0;0;9;0;0;1;0;1;0;0;0;1;3;0;1;1;0;1;4;3;2;5;0;1;0;1;1;1;0;0;0;0;0;0;2;1;3;4;3;
