Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour d'autres motifs;0;0;0;0;0;0;0;0;1;0;0;1;3;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;2;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;3;0;0;1;0;0;1;0;0;0;0;2;1;0;1;0;1;0;0;0;0;0;1;0;2;0;0;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;
Tentatives homicides pour d'autres motifs;0;1;1;0;0;1;0;0;0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;2;0;0;1;0;1;0;1;8;0;1;1;1;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;1;0;0;0;0;5;2;0;1;1;1;0;0;1;0;0;1;0;2;0;0;0;1;0;6;3;1;1;0;0;0;0;1;0;1;0;0;0;0;0;3;7;2;4;3;
Coups et blessures volontaires suivis de mort;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
Autres coups et blessures volontaires criminels ou correctionnels;91;174;52;30;27;407;42;90;37;87;73;46;803;157;15;102;151;83;52;115;108;13;72;108;120;201;88;176;41;38;190;278;31;453;329;223;65;117;293;45;119;63;156;15;339;161;30;74;9;130;77;217;61;34;262;45;165;287;62;973;231;68;619;129;117;43;163;256;166;565;71;78;113;98;151;941;391;385;360;67;245;87;46;284;138;111;85;61;74;93;20;344;364;760;398;448;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;
Séquestrations;3;0;1;0;0;2;1;0;0;1;0;0;12;0;1;0;3;1;0;1;1;0;0;1;1;1;2;2;0;0;2;2;1;0;0;0;1;1;6;0;2;0;2;0;2;2;0;0;1;1;1;2;1;0;2;1;0;1;0;13;4;0;1;0;2;0;0;0;3;5;0;1;1;1;3;9;2;6;6;0;0;0;0;2;3;1;1;2;2;0;2;8;5;13;5;9;
Menaces ou chantages pour extorsion de fonds;2;4;6;1;2;27;0;0;0;0;4;2;29;3;0;0;2;0;0;3;1;0;1;2;3;3;1;4;1;4;10;21;1;9;5;8;1;10;13;4;2;0;8;0;8;7;2;3;0;5;4;5;1;1;7;2;5;4;3;16;3;2;6;2;1;1;2;10;10;15;1;3;2;2;4;106;20;23;18;2;3;1;0;14;0;4;1;2;2;1;2;21;24;34;33;31;
Menaces ou chantages dans un autre but;31;34;27;12;7;181;14;34;12;31;30;18;329;32;3;19;44;30;12;39;37;5;27;29;57;34;29;43;14;17;57;93;9;143;103;46;14;32;104;24;22;30;52;8;77;79;14;13;6;44;22;72;11;9;65;22;44;116;13;328;80;16;146;44;33;20;54;99;52;250;13;24;30;22;35;331;171;135;134;14;58;19;34;119;67;27;29;31;34;35;17;112;163;225;117;168;
Atteintes à la dignité et à la  personnalité;28;31;12;12;1;82;12;9;6;8;9;5;87;34;1;11;10;15;10;24;20;1;9;23;10;16;12;24;16;13;51;44;3;40;44;25;7;15;71;15;20;18;24;10;51;27;11;13;4;17;9;23;9;4;23;6;22;67;16;148;58;15;56;45;12;15;25;54;43;98;5;15;29;27;37;134;94;54;33;11;39;10;3;43;23;14;16;12;22;30;8;27;45;39;39;56;
Violations de domicile;4;5;2;2;1;34;6;3;0;5;4;4;34;10;2;1;2;7;4;3;13;3;5;6;10;3;4;14;1;1;8;8;2;20;12;7;1;9;14;0;9;7;13;0;17;7;1;3;3;6;7;10;1;3;10;2;7;7;1;40;7;4;14;3;6;1;5;8;5;18;1;3;13;5;8;30;20;9;20;5;5;3;2;16;5;12;6;1;6;8;1;11;18;27;10;16;
Vols à main armée contre des établissements financiers;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;2;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;2;0;0;0;0;1;0;0;0;1;4;1;3;
Vols à main armée contre des établissements industriels ou commerciaux;0;1;0;0;1;3;0;1;0;1;1;0;16;1;0;0;1;1;0;1;1;0;0;3;4;3;1;0;0;0;1;9;0;2;2;2;0;2;4;0;0;0;4;1;3;0;0;3;0;0;0;1;0;0;3;1;1;1;2;11;4;0;4;0;0;0;0;2;2;27;0;1;1;2;7;22;3;9;4;0;1;0;0;2;1;1;0;0;0;0;1;6;10;26;32;12;
Vols à main armée contre des entreprises de transports de fonds;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;
Vols à main armée contre des particuliers à leur domicile;1;0;0;0;0;1;0;0;0;0;1;0;5;0;0;0;2;0;0;0;1;0;0;0;1;0;0;0;3;0;4;0;0;0;1;1;0;0;1;0;0;0;2;0;1;0;0;1;0;2;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;5;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;2;
Autres vols à main armée;0;0;0;1;1;2;0;1;0;0;0;0;25;0;0;0;2;0;0;0;0;0;0;0;1;1;1;3;1;1;4;4;0;1;5;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;4;0;0;1;0;0;1;0;2;0;3;0;0;0;0;3;12;0;11;1;0;0;0;0;1;1;0;1;1;0;0;0;2;3;9;5;2;
Vols avec armes blanches contre des établissements financiers, commerciaux ou industriels;0;0;1;0;0;1;0;0;0;0;0;0;3;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;7;0;1;1;0;0;0;3;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;3;0;2;1;0;3;1;0;1;0;0;2;3;0;0;0;1;0;9;1;3;2;0;1;0;0;0;0;0;0;0;2;1;0;5;2;9;2;3;
Vols avec armes blanches contre des particuliers à leur domicile;1;0;0;0;0;2;0;0;1;1;0;0;5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;2;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;1;0;0;1;0;3;0;0;2;0;0;0;1;2;1;2;0;0;0;0;1;7;0;2;1;0;1;0;1;2;1;0;0;1;0;0;0;0;0;2;2;1;
Autres vols avec armes blanches;2;1;1;0;0;12;1;0;0;0;0;0;51;2;0;1;2;1;0;1;1;0;1;0;5;1;3;0;0;1;16;14;1;9;16;2;1;1;21;0;0;0;5;1;5;4;0;0;0;2;3;1;0;0;3;2;2;11;0;17;1;1;5;2;1;1;1;9;3;14;0;2;7;1;1;96;11;12;15;0;5;1;0;7;3;0;1;4;0;0;1;15;22;24;24;40;
Vols violents sans arme contre des établissements financiers, commerciaux ou industriels;0;1;0;0;0;2;0;0;0;0;0;0;3;0;0;2;0;0;0;1;0;0;1;0;1;1;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;5;0;0;0;0;1;0;1;1;2;5;0;0;0;2;0;2;1;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;4;6;1;1;
Vols violents sans arme contre des particuliers à leur domicile;0;0;0;0;0;4;0;0;0;1;0;0;2;1;0;2;2;2;0;1;2;2;0;1;0;0;0;1;0;0;3;2;0;2;1;1;0;3;1;0;0;1;0;0;5;2;0;0;0;2;0;0;1;0;1;0;0;2;0;4;1;2;2;1;0;0;4;1;1;3;4;1;0;0;2;6;2;2;2;0;1;0;0;0;0;0;0;0;1;3;0;0;5;3;3;3;
Vols violents sans arme contre des femmes sur voie publique ou autre lieu public;4;13;2;1;0;212;2;2;1;9;13;2;467;19;0;4;10;2;1;7;4;0;3;5;26;11;16;8;3;4;59;63;1;77;73;17;0;8;35;5;7;5;20;2;14;24;0;7;0;8;2;40;3;2;18;0;7;31;0;157;37;3;38;14;16;2;14;38;21;99;3;10;5;11;15;500;88;98;121;3;12;2;2;50;28;5;4;4;2;0;0;72;170;474;158;78;
Vols violents sans arme contre d'autres victimes;6;11;2;2;4;170;6;8;0;18;8;1;395;28;2;6;12;2;3;17;10;1;7;16;32;30;14;32;5;2;51;91;0;84;92;23;7;17;40;5;9;7;25;0;49;32;1;9;1;16;6;40;1;4;35;0;13;50;1;214;29;6;64;13;17;8;29;48;29;132;1;6;5;12;13;604;103;123;116;7;25;11;2;48;32;9;11;8;6;5;6;106;182;395;139;137;
Cambriolages de locaux d'habitations principales;92;84;43;24;11;539;41;30;21;42;141;12;936;143;2;61;137;61;15;48;57;9;46;74;150;143;99;63;16;24;311;420;20;388;519;137;13;80;318;42;51;34;205;14;232;164;14;71;7;115;64;113;23;23;184;18;98;117;27;711;140;27;277;76;105;36;233;243;219;488;31;86;61;51;111;542;270;418;328;23;63;85;68;385;338;61;49;52;54;52;16;321;292;517;409;360;
Cambriolages de résidences secondaires;17;6;3;13;2;147;15;7;8;12;22;10;28;21;2;11;33;17;5;5;19;6;21;4;9;19;13;29;13;5;39;8;6;31;102;8;6;6;17;7;23;10;8;2;25;22;4;9;3;15;25;3;4;8;7;5;38;1;15;8;12;21;18;11;12;6;52;4;1;5;6;13;28;15;27;4;8;23;4;6;9;5;6;186;26;33;3;10;7;19;0;3;1;1;2;3;
Cambriolages de  locaux industriels, commerciaux ou financiers;70;43;15;21;7;106;31;25;21;29;67;6;237;84;6;29;67;30;17;36;50;7;28;46;67;76;27;110;13;12;84;123;25;132;88;77;21;55;166;30;43;27;80;25;160;65;28;29;6;53;40;82;28;13;74;11;104;101;14;198;63;35;95;84;46;19;52;63;77;218;26;55;61;44;106;316;97;124;91;20;59;33;36;107;54;74;18;50;44;34;6;73;85;123;85;74;
Cambriolages d'autres lieux;45;43;21;9;8;114;17;16;16;38;43;6;240;57;5;34;69;26;4;69;34;1;30;44;51;49;60;54;16;8;67;93;13;102;95;88;17;54;216;28;18;24;53;16;127;46;7;21;1;71;31;77;24;19;78;24;62;92;25;371;52;29;191;53;49;12;40;131;63;230;12;35;29;23;97;127;173;109;105;27;54;19;28;78;46;34;52;39;19;24;19;89;91;88;66;81;
Vols avec entrée par ruse en tous lieux;6;6;5;5;1;65;0;0;5;3;6;1;35;7;1;5;17;2;2;8;8;0;4;5;4;7;2;9;0;2;8;17;0;14;36;4;1;7;3;6;11;2;4;1;15;6;4;4;4;10;5;9;0;6;6;1;4;8;1;41;10;7;25;11;15;1;11;7;11;8;2;5;6;4;11;51;11;12;16;5;10;1;3;34;7;13;5;7;8;4;2;20;20;44;15;14;
