Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;2;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour d'autres motifs;1;0;0;0;0;0;1;0;0;0;0;0;2;1;2;0;0;0;0;1;0;0;0;1;0;1;0;1;1;2;0;2;0;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;2;3;0;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;4;1;2;1;1;1;0;0;3;0;0;0;0;0;0;0;1;1;1;0;0;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;
Tentatives homicides pour d'autres motifs;0;0;0;0;0;1;0;0;0;0;2;0;2;1;0;0;2;0;0;0;1;0;0;0;0;1;0;0;0;3;0;0;0;5;2;0;1;0;1;0;0;0;0;0;2;3;2;0;0;1;0;0;1;0;0;0;1;0;0;4;2;0;1;6;1;0;0;2;1;2;0;0;1;0;0;4;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;3;1;14;3;2;
Coups et blessures volontaires suivis de mort;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;2;1;0;0;1;0;1;0;1;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;52;106;32;13;10;213;33;66;9;56;30;27;287;114;5;32;90;48;22;63;56;18;19;79;87;119;60;154;16;34;85;135;17;148;149;107;32;79;112;21;36;34;89;19;202;127;9;43;6;79;52;107;19;24;88;24;75;123;14;379;166;32;231;55;54;27;101;213;114;276;50;39;53;42;67;392;176;205;209;22;104;40;20;207;48;40;21;32;46;55;29;218;245;456;230;302;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Séquestrations;1;1;1;0;0;4;1;3;0;1;1;0;10;1;0;0;0;1;0;3;0;0;0;1;1;1;1;0;1;0;1;3;0;4;1;2;1;1;3;0;0;0;0;0;1;3;0;1;0;0;1;0;0;0;2;0;0;1;0;5;2;1;2;1;0;1;1;7;1;7;0;0;1;0;0;15;5;2;7;0;0;1;0;3;3;2;0;0;0;0;0;3;1;8;3;2;
