Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
Homicides pour d'autres motifs;1;1;0;0;0;0;0;1;0;0;1;0;5;0;0;0;1;0;0;1;0;0;0;1;1;1;0;0;0;1;1;0;0;3;3;0;0;0;4;0;0;0;2;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;3;1;0;0;1;1;6;4;1;1;0;0;1;2;1;3;0;0;0;0;1;4;1;0;0;1;0;0;0;0;0;0;1;1;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Tentatives homicides pour d'autres motifs;0;0;1;0;1;0;0;0;0;0;1;0;4;1;0;0;1;0;0;0;0;0;0;1;3;1;2;0;0;0;0;2;0;1;3;0;0;0;1;0;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;1;1;1;1;1;0;0;4;0;1;1;0;0;10;1;2;3;0;2;0;0;0;0;0;0;0;1;0;0;2;2;4;3;3;
Coups et blessures volontaires suivis de mort;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;4;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;85;90;32;24;16;238;32;49;21;40;47;32;357;97;15;36;74;53;38;74;67;8;43;74;84;120;91;123;7;20;145;179;11;260;166;162;12;89;199;34;44;38;111;15;198;122;9;39;6;70;44;112;31;35;116;29;95;207;45;518;186;41;352;70;40;45;85;168;137;376;25;61;81;78;95;600;235;280;216;32;136;50;32;183;64;35;52;49;47;75;35;324;358;525;302;358;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Séquestrations;3;0;0;0;0;5;0;0;0;1;1;1;6;0;0;1;0;0;0;0;2;0;1;2;1;3;2;2;1;1;1;5;0;1;3;1;0;1;3;1;0;0;5;1;3;0;0;0;0;1;0;4;0;1;1;0;1;3;0;11;3;3;2;1;0;0;1;5;1;7;0;1;0;1;0;13;3;8;4;1;0;0;0;2;0;1;0;0;1;0;0;5;11;11;5;5;
Menaces ou chantages pour extorsion de fonds;2;4;6;0;0;22;4;1;0;5;2;0;32;3;0;3;5;6;1;9;7;0;0;5;4;8;12;6;3;0;8;18;0;11;5;5;0;3;13;1;0;3;13;0;12;16;3;1;0;4;3;6;1;0;3;0;2;6;0;25;9;1;7;8;3;1;2;9;9;14;2;2;4;7;6;99;23;26;24;2;4;6;0;13;5;1;2;3;3;3;3;35;46;41;32;44;
Menaces ou chantages dans un autre but;23;27;13;11;8;172;13;9;10;19;11;15;265;63;0;12;41;24;6;37;25;4;20;54;36;28;47;32;11;17;111;98;6;97;102;48;26;67;105;11;24;15;27;11;51;78;5;13;1;37;19;56;9;14;40;8;28;111;17;270;39;21;103;21;25;9;56;101;60;220;13;39;24;26;30;236;125;94;120;10;64;17;10;129;52;23;22;12;27;34;10;93;131;209;96;154;
Atteintes à la dignité et à la  personnalité;6;14;8;4;2;54;2;5;1;11;10;6;54;24;7;3;12;13;7;28;10;1;13;27;10;11;13;20;3;10;26;47;1;25;26;12;3;33;35;12;7;8;21;11;27;21;2;14;1;9;4;5;3;3;22;8;13;53;10;95;20;12;32;21;10;5;14;39;18;65;9;12;11;12;22;97;55;51;23;6;18;8;3;26;15;8;18;5;7;19;14;18;34;33;22;41;
Violations de domicile;3;8;3;0;0;21;4;3;0;4;6;4;13;9;2;5;5;3;8;4;5;0;5;8;5;4;5;11;0;2;8;9;2;10;5;9;2;5;6;4;4;2;7;1;12;8;1;1;0;3;5;9;1;2;5;0;4;6;2;24;11;4;11;6;4;6;7;4;1;14;2;3;2;3;7;31;9;19;11;3;8;2;2;17;6;13;7;0;3;3;3;17;10;17;8;17;
Vols à main armée contre des établissements financiers;0;1;0;0;0;1;0;0;1;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2;0;0;0;0;0;1;0;0;0;0;0;4;0;5;0;0;1;0;0;0;0;1;1;7;0;0;0;1;2;8;1;1;1;0;0;0;0;2;0;0;0;0;0;0;0;5;3;3;5;3;
