Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour d'autres motifs;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;2;0;0;0;2;0;2;0;0;1;1;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;2;1;0;0;1;1;3;1;0;0;0;2;0;0;3;1;0;0;0;0;0;0;1;4;4;1;1;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
Tentatives homicides pour d'autres motifs;0;0;0;0;0;0;0;0;0;1;0;1;6;1;1;0;0;0;0;1;0;0;0;2;0;0;1;0;1;0;0;2;0;0;2;0;0;0;3;0;0;0;0;0;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;2;0;0;0;0;1;0;1;0;1;0;1;2;8;0;4;3;0;2;0;0;3;0;0;0;0;0;0;0;1;0;3;6;6;
Coups et blessures volontaires suivis de mort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;102;208;68;21;19;340;36;79;33;102;65;36;669;154;14;68;134;61;46;106;88;12;63;128;142;176;117;177;24;27;214;264;34;370;255;216;37;116;302;37;56;55;153;29;266;169;23;70;14;118;52;178;46;43;172;39;119;242;44;962;234;59;546;110;76;53;120;269;211;536;56;96;111;119;189;906;357;421;356;49;183;49;39;230;147;98;58;85;95;80;36;390;361;760;386;463;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Séquestrations;1;3;0;0;0;4;0;1;0;0;0;2;6;2;0;0;0;1;0;0;0;0;0;1;1;1;1;3;1;0;1;1;1;5;1;1;0;1;5;1;0;2;1;1;1;1;0;0;0;2;0;3;0;1;0;0;0;3;1;7;4;0;2;0;0;2;0;2;0;7;0;1;0;1;1;10;5;7;7;1;0;0;0;3;3;2;0;1;0;0;0;3;7;13;7;7;
Menaces ou chantages pour extorsion de fonds;5;3;0;1;1;24;3;0;2;3;1;1;22;5;0;3;5;1;0;4;6;0;2;5;2;6;2;5;0;2;8;18;2;7;12;8;1;8;26;2;0;3;10;1;6;7;0;2;0;3;4;2;4;1;6;1;8;4;1;22;17;4;9;0;4;4;2;7;1;23;1;6;4;7;5;127;22;16;33;0;5;1;0;15;8;3;2;5;4;0;1;29;30;52;48;29;
Menaces ou chantages dans un autre but;38;58;20;14;11;168;29;41;12;31;22;9;292;35;4;19;48;21;17;42;17;4;20;31;35;45;34;46;14;24;135;110;6;135;99;38;11;51;90;15;24;22;50;9;69;64;10;20;2;36;19;69;12;6;53;15;31;113;22;321;51;23;125;37;35;24;58;106;69;251;18;24;54;32;38;382;195;139;135;10;63;15;30;120;66;25;17;26;30;32;12;162;189;236;83;176;
Atteintes à la dignité et à la  personnalité;29;39;14;11;3;97;9;12;4;10;9;5;74;27;1;13;9;19;4;20;21;4;16;22;24;26;24;32;4;10;52;52;4;40;58;42;8;8;66;15;10;8;27;4;33;31;1;14;2;16;14;25;8;7;26;16;14;57;10;152;57;15;47;20;13;7;23;64;28;87;5;11;24;9;38;118;82;47;38;8;40;11;7;44;33;12;17;9;13;19;6;32;33;53;36;65;
Violations de domicile;3;10;3;0;2;15;8;6;3;3;5;3;25;4;1;3;15;2;4;3;6;0;4;4;3;2;2;9;2;4;11;7;2;11;14;9;2;9;6;1;4;0;6;1;13;4;1;2;0;7;6;4;2;2;4;3;6;6;0;24;9;4;22;7;2;2;3;8;8;14;2;3;1;5;8;33;9;15;21;3;7;2;1;28;15;7;3;1;5;2;3;14;9;28;10;22;
Vols à main armée contre des établissements financiers;0;1;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;2;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3;1;2;
Vols à main armée contre des établissements industriels ou commerciaux;5;1;0;1;0;0;0;0;0;1;0;0;41;2;0;1;2;1;1;0;0;0;0;1;3;1;1;0;0;0;4;6;0;1;2;0;0;2;6;0;2;1;3;0;4;0;1;0;0;1;0;0;0;1;2;1;1;4;0;9;1;0;10;0;1;0;0;4;4;20;1;1;1;1;2;21;3;10;8;0;0;0;1;6;2;0;0;1;0;0;1;9;14;21;20;9;
Vols à main armée contre des entreprises de transports de fonds;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
Vols à main armée contre des particuliers à leur domicile;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;0;3;3;0;0;2;0;1;0;1;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;1;0;0;0;0;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;1;0;3;1;1;0;1;0;0;0;3;0;3;4;0;
Autres vols à main armée;0;1;0;0;1;0;0;0;0;0;0;0;27;1;0;0;1;2;0;1;1;0;0;0;1;1;0;2;2;0;4;0;0;1;1;1;0;1;3;0;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;4;0;6;1;0;2;0;0;0;1;1;1;3;1;0;0;1;1;3;0;2;5;0;0;0;0;6;3;0;0;0;0;0;1;6;2;12;6;6;
