Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;
Homicides pour d'autres motifs;1;1;2;1;0;2;1;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;1;0;2;1;0;1;0;1;3;3;0;0;1;1;0;1;1;0;0;0;1;0;1;0;0;1;0;1;2;1;1;1;0;0;0;1;0;2;0;0;0;3;0;0;0;1;0;1;1;0;1;0;1;2;1;2;1;0;1;0;0;0;0;0;0;0;0;0;1;0;9;6;0;2;
Tentatives d'homicides pour voler et à l'occasion de vols;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;0;0;
Tentatives homicides pour d'autres motifs;0;0;0;0;0;0;0;0;0;0;1;0;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;2;1;0;2;0;0;0;1;1;0;0;0;0;0;0;0;3;0;0;0;3;4;0;1;0;0;0;0;6;1;0;0;0;1;0;1;2;0;0;1;2;0;1;1;5;1;6;1;2;1;0;0;0;1;0;1;4;0;0;0;1;1;6;3;6;
Coups et blessures volontaires suivis de mort;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;48;102;34;18;8;176;24;42;22;87;25;23;307;115;10;40;62;54;17;80;74;10;20;82;82;72;68;115;14;22;105;114;7;152;154;88;20;82;193;24;23;23;78;10;136;117;12;30;13;85;45;113;21;22;124;22;66;160;9;428;166;27;271;70;37;18;89;262;123;279;31;41;78;53;103;486;153;282;272;23;115;35;18;186;68;33;27;37;53;53;29;225;315;516;303;312;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Prises d'otages dans un autre but;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Séquestrations;0;4;0;0;1;6;0;1;1;2;3;0;6;2;0;0;1;0;1;1;0;0;0;1;1;0;1;1;0;3;0;3;0;0;4;2;0;1;2;0;2;0;3;0;1;2;0;0;0;1;0;1;0;0;1;0;3;1;0;8;2;0;0;0;0;0;2;8;2;3;0;0;0;0;0;15;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;4;6;7;3;7;
