Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;
Homicides pour d'autres motifs;2;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;2;0;1;1;0;1;1;1;1;0;1;0;1;0;0;2;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;2;1;2;1;1;1;6;0;0;0;0;1;0;1;0;0;0;1;2;5;1;0;0;0;0;1;0;1;1;1;0;1;0;1;0;1;3;2;0;1;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
Tentatives homicides pour d'autres motifs;1;2;1;0;0;4;0;0;0;0;0;0;2;0;0;0;1;0;0;1;1;0;0;2;0;0;0;0;1;0;0;2;0;2;3;3;0;0;2;1;1;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;2;1;0;9;3;0;0;0;0;1;2;1;1;5;0;0;0;0;2;3;1;0;2;0;0;0;0;2;2;0;0;0;1;0;0;3;7;2;5;0;
Coups et blessures volontaires suivis de mort;0;0;0;0;0;0;0;0;0;1;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;2;2;1;0;0;0;0;0;0;3;1;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;31;74;16;27;14;155;26;34;4;46;41;15;220;44;6;17;65;41;23;51;47;10;30;109;88;48;84;81;17;23;85;54;9;126;102;70;13;61;115;33;32;31;56;12;153;92;7;21;3;54;32;78;18;17;99;24;56;142;22;331;95;24;202;43;41;23;59;124;87;178;28;42;50;17;62;510;167;193;200;14;88;27;16;182;52;40;26;30;44;29;18;155;183;323;173;291;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
Prises d'otages dans un autre but;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Séquestrations;0;1;0;0;0;3;0;0;0;0;1;0;3;0;0;0;0;0;0;0;1;0;0;0;1;1;2;0;0;3;1;2;0;3;2;0;0;0;1;0;0;1;0;0;0;3;0;0;1;1;2;1;0;0;1;0;0;0;0;4;3;1;2;1;0;0;1;0;1;4;0;0;0;0;0;21;3;0;3;0;1;3;0;3;2;1;3;0;0;0;0;3;3;6;8;5;
