Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;
Homicides pour d'autres motifs;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;2;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1;1;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;2;0;2;3;0;0;1;1;6;0;3;1;0;0;0;0;1;0;2;0;0;1;0;0;1;1;3;3;1;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Tentatives homicides pour d'autres motifs;1;0;0;0;0;2;0;2;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;2;2;1;0;0;4;2;0;0;0;0;0;1;0;0;0;0;2;0;1;0;0;1;0;1;0;0;3;0;2;2;0;3;0;1;0;3;3;3;0;0;0;0;3;0;1;2;0;1;0;0;2;0;0;0;0;0;0;1;6;8;5;4;3;
Coups et blessures volontaires suivis de mort;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;54;69;22;10;11;111;15;32;12;46;33;17;197;44;5;19;36;24;9;23;32;2;9;69;61;53;53;88;21;23;37;61;11;86;73;59;16;46;107;18;7;22;72;2;132;66;9;31;5;51;26;104;17;17;89;16;36;117;14;249;93;25;176;43;27;27;59;135;113;161;22;39;69;41;64;329;125;275;197;10;64;31;13;144;26;22;16;23;35;50;26;196;246;359;214;282;
Prises d'otages à l'occasion de vols;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Séquestrations;2;0;0;0;0;5;0;0;0;1;0;0;6;0;0;0;1;0;1;1;0;0;0;1;1;1;0;1;0;0;0;1;0;2;2;2;0;0;0;0;0;0;0;0;2;3;0;0;0;1;0;1;0;0;4;0;0;1;0;7;2;0;0;0;0;1;0;2;0;3;1;0;0;0;4;13;2;3;4;0;2;0;0;2;2;0;1;0;0;1;0;4;7;7;2;5;
Menaces ou chantages pour extorsion de fonds;8;5;7;4;1;9;3;2;5;8;2;0;15;7;0;0;2;1;0;3;3;0;4;8;2;9;2;6;1;0;2;15;2;8;5;7;0;3;9;0;1;1;3;1;13;6;0;3;0;8;4;9;1;1;5;6;9;13;5;50;8;0;17;4;5;1;3;8;13;18;0;5;4;3;1;47;13;37;18;1;4;5;2;15;3;1;4;5;0;3;6;27;34;27;21;22;
Menaces ou chantages dans un autre but;24;25;10;4;7;67;3;8;5;16;10;1;144;21;0;10;10;6;14;26;16;1;9;27;30;20;18;38;9;6;9;32;1;28;55;32;3;18;46;7;3;3;23;7;29;33;3;13;1;22;9;34;5;15;26;12;10;56;4;196;31;6;26;23;19;14;20;71;56;102;7;20;17;12;14;79;95;72;105;4;12;5;2;69;19;8;9;3;12;5;4;59;84;123;47;145;
Atteintes à la dignité et à la  personnalité;6;17;8;1;3;11;3;4;0;3;5;1;14;10;1;0;10;3;3;4;3;2;6;8;6;12;4;21;1;1;1;4;1;12;9;9;0;6;18;2;0;0;4;2;11;7;1;3;0;14;7;8;0;3;7;3;6;23;1;56;23;2;13;11;7;6;3;12;35;17;3;9;9;7;7;20;38;24;20;3;9;6;3;17;5;4;3;4;6;11;2;10;32;33;35;35;
Violations de domicile;1;2;2;0;2;13;2;7;7;1;5;1;3;5;3;2;7;2;2;7;2;1;6;6;4;8;1;9;1;1;3;3;3;1;7;7;0;6;3;2;1;1;8;2;16;9;0;1;0;6;5;1;1;1;3;5;5;6;0;18;8;1;9;13;1;1;3;10;7;7;2;5;4;5;6;19;12;7;7;2;4;2;1;10;2;3;0;1;5;3;2;5;10;7;9;7;
Vols à main armée contre des établissements financiers;1;0;0;2;0;1;2;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;3;0;0;5;0;0;2;3;0;0;1;0;0;0;1;1;0;0;2;0;1;1;0;0;0;0;0;2;0;2;0;0;1;0;0;3;0;0;1;0;0;0;1;3;0;4;0;0;0;0;3;8;2;2;3;0;0;0;0;2;2;0;0;0;0;0;0;2;3;0;7;3;
Vols à main armée contre des établissements industriels ou commerciaux;1;0;0;0;0;14;0;2;0;2;1;0;20;1;0;0;0;0;0;3;0;0;0;1;2;0;0;1;3;1;0;18;0;1;4;1;1;0;5;1;0;1;12;0;1;2;0;0;0;0;0;6;1;0;3;0;0;3;2;9;3;0;6;1;0;0;0;3;5;33;0;1;0;3;1;44;3;8;3;0;4;0;1;20;6;0;2;0;0;1;1;7;15;15;20;9;
