Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour d'autres motifs;0;0;0;1;0;3;0;0;0;0;0;0;5;1;0;0;1;1;0;0;0;0;2;1;1;2;0;0;1;1;0;0;0;2;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;1;2;0;3;1;0;0;1;1;0;2;0;0;0;0;1;6;3;0;5;0;2;0;0;2;0;0;1;0;0;1;0;1;0;2;4;0;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;
Tentatives homicides pour d'autres motifs;0;0;1;0;0;7;0;1;0;1;0;0;4;3;0;1;0;0;0;0;0;0;0;2;1;1;1;0;2;2;1;0;0;2;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;2;1;1;9;0;2;0;0;0;6;3;0;5;0;1;0;0;5;1;0;0;0;0;2;0;3;1;5;3;2;
Coups et blessures volontaires suivis de mort;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;2;1;0;0;0;0;0;2;0;0;1;0;2;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
Autres coups et blessures volontaires criminels ou correctionnels;39;65;27;9;15;133;22;39;5;39;26;13;177;56;8;21;45;21;9;41;33;6;18;62;63;68;54;80;14;13;50;46;7;157;98;85;13;47;92;22;8;27;81;13;119;85;6;32;0;62;26;45;12;19;84;26;55;116;12;295;87;13;187;45;31;22;48;118;97;167;19;39;29;28;72;560;174;161;211;9;65;14;9;114;64;24;17;19;30;44;21;187;174;318;132;251;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
Séquestrations;1;0;0;0;0;3;0;0;0;1;1;0;3;1;0;0;1;0;0;0;0;0;0;0;1;0;3;0;0;0;0;2;0;0;6;0;0;0;2;0;1;0;1;0;0;1;0;0;0;2;0;0;1;0;1;0;0;0;1;8;0;1;1;0;1;0;0;2;0;5;1;1;1;0;0;8;2;2;5;0;0;0;0;3;1;0;0;0;0;1;0;4;1;3;4;2;
Menaces ou chantages pour extorsion de fonds;5;5;6;3;0;15;1;0;1;1;1;1;18;1;0;4;1;0;0;4;3;0;2;10;6;7;8;1;1;0;3;4;0;9;4;4;4;1;13;2;2;0;3;2;7;4;0;4;0;2;1;6;1;1;6;0;4;7;4;26;10;0;6;3;2;1;2;6;11;12;4;1;6;4;3;32;14;12;21;1;6;0;0;5;3;2;1;4;3;3;3;12;11;18;4;13;
Menaces ou chantages dans un autre but;15;21;6;1;6;81;9;9;2;13;6;3;95;21;0;4;13;4;5;22;4;2;15;16;18;10;6;21;9;9;14;21;0;38;64;15;4;19;41;10;4;5;13;4;53;31;3;6;0;35;5;24;7;10;18;13;12;31;5;82;23;8;32;25;9;7;33;40;47;74;6;6;11;11;29;78;70;55;63;3;35;11;4;51;24;16;7;16;11;13;8;73;40;70;36;77;
Atteintes à la dignité et à la  personnalité;12;20;11;7;1;30;6;6;5;3;4;0;20;9;2;1;2;1;3;5;6;4;2;11;5;9;6;9;1;3;5;6;3;17;7;6;6;10;13;8;1;2;9;8;18;16;0;3;0;15;6;7;5;2;9;5;0;18;2;32;14;5;23;7;12;5;16;11;13;17;3;5;12;6;7;28;29;19;18;4;18;2;4;19;2;2;1;5;7;2;9;26;3;11;20;20;
Violations de domicile;7;10;4;7;3;15;8;4;4;4;7;0;6;13;0;4;8;3;3;5;10;0;10;11;5;5;3;18;0;0;6;3;0;8;9;11;2;5;11;1;2;4;2;5;5;4;1;4;0;5;15;3;5;2;10;2;8;4;1;20;5;9;5;8;2;2;6;5;11;8;2;4;8;3;9;18;11;13;13;2;9;3;3;6;4;15;1;6;7;6;2;10;12;17;12;11;
Vols à main armée contre des établissements financiers;1;0;0;1;0;11;1;0;0;0;0;0;0;1;0;0;1;0;0;3;1;0;0;0;2;0;5;0;2;3;2;0;0;1;5;1;0;1;1;0;0;0;4;0;3;1;0;0;0;3;0;0;0;4;5;0;1;2;0;8;0;0;2;0;1;0;1;2;0;9;0;0;1;1;2;5;1;0;0;2;0;0;0;2;0;1;0;0;0;0;0;7;0;1;6;1;
Vols à main armée contre des établissements industriels ou commerciaux;4;2;0;0;1;5;0;4;0;0;0;0;23;1;0;0;3;0;0;1;0;1;1;3;1;2;1;0;0;1;3;3;0;0;4;0;0;1;2;1;0;0;9;0;8;0;0;0;0;1;0;1;0;0;1;0;1;1;0;6;3;0;6;3;0;0;1;4;3;19;2;1;1;2;4;46;2;11;9;0;1;2;0;6;3;0;0;0;1;2;0;5;11;21;16;7;
Vols à main armée contre des entreprises de transports de fonds;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Vols à main armée contre des particuliers à leur domicile;0;0;0;1;0;5;0;0;0;0;1;0;3;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;2;4;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;1;0;3;0;0;1;0;0;8;0;0;2;0;1;0;1;2;3;1;0;0;0;1;0;3;0;3;1;1;
Autres vols à main armée;0;2;1;0;0;13;0;0;0;2;1;1;10;0;0;0;1;0;0;0;0;0;0;1;2;1;0;0;2;1;1;1;0;4;14;0;0;0;6;0;0;1;2;2;4;4;0;0;0;1;1;2;0;0;9;0;0;2;0;6;2;1;2;3;0;0;0;1;1;11;0;0;0;0;3;34;8;4;4;0;4;2;0;4;7;1;0;0;2;0;1;18;12;4;8;8;
