Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;
Homicides pour d'autres motifs;0;0;0;0;0;1;0;0;1;1;1;0;5;1;0;1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;2;3;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;2;0;0;0;0;0;1;2;0;2;0;0;2;1;0;0;1;0;0;1;0;0;0;0;0;3;1;2;3;0;0;1;0;1;0;0;0;0;0;0;0;0;2;3;1;1;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;
Tentatives homicides pour d'autres motifs;0;1;0;0;0;1;0;0;0;0;0;0;6;2;1;0;0;0;0;1;0;0;0;1;0;0;0;1;2;1;0;2;0;2;1;0;2;0;0;0;0;2;4;0;0;0;0;0;0;2;0;1;0;0;2;1;1;0;0;3;1;0;1;2;1;0;0;2;2;4;1;0;0;0;0;2;1;2;3;0;1;1;0;4;1;0;0;0;0;0;0;4;2;12;4;3;
Coups et blessures volontaires suivis de mort;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;0;0;0;0;0;1;0;0;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;32;81;28;18;4;153;39;33;12;57;42;6;269;72;5;15;50;36;13;99;43;8;19;86;61;83;62;105;21;31;56;97;6;120;113;78;17;87;107;16;12;23;86;20;170;104;12;22;2;78;45;68;18;14;142;23;44;134;17;332;126;23;204;71;33;30;49;166;114;196;13;48;56;30;86;493;197;281;248;10;103;26;13;151;50;34;13;17;24;44;19;283;272;427;233;350;
Prises d'otages à l'occasion de vols;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
Séquestrations;0;0;0;0;1;1;0;0;1;0;0;0;8;3;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;5;1;1;1;6;0;1;0;1;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0;1;0;0;2;0;7;2;0;2;0;0;0;2;2;1;1;0;2;0;1;1;14;1;3;4;1;1;0;0;3;1;0;0;0;0;0;1;2;3;9;3;1;
