Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;
Homicides pour d'autres motifs;0;2;0;0;0;1;0;1;0;1;1;0;8;0;0;2;0;2;0;0;0;0;1;0;3;1;2;1;0;3;4;3;0;1;4;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;2;2;4;0;0;2;0;1;2;1;2;0;1;1;1;0;1;0;2;0;0;2;0;1;0;0;2;1;0;1;0;3;4;0;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
Tentatives homicides pour d'autres motifs;1;0;0;0;0;3;0;1;0;2;0;0;5;1;0;0;1;0;0;0;0;0;0;1;1;0;1;0;3;0;1;2;1;1;1;0;1;0;3;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;0;1;1;0;0;1;2;1;0;0;0;1;0;0;6;0;2;3;1;0;0;1;3;0;0;0;0;2;1;0;1;3;3;9;0;
Coups et blessures volontaires suivis de mort;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;57;110;48;18;27;319;52;54;12;68;59;17;471;131;18;37;76;36;31;72;87;17;36;101;111;127;72;127;22;28;147;223;21;302;195;146;44;70;204;35;41;47;100;28;233;120;20;37;11;86;56;147;31;41;124;23;93;159;34;619;236;35;372;86;76;19;100;230;134;433;47;69;80;74;121;709;224;331;245;37;124;35;38;198;67;53;33;64;50;68;19;270;396;535;354;401;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;
Séquestrations;1;1;0;0;0;4;0;0;0;0;1;0;14;1;0;0;0;1;1;3;1;0;0;3;1;2;4;0;0;0;1;5;0;4;2;1;0;1;8;0;1;0;1;0;1;2;0;0;0;0;0;2;0;1;4;0;2;1;0;10;3;0;4;0;1;0;0;5;1;4;0;1;0;2;1;23;0;6;6;0;0;0;3;3;5;0;0;1;0;2;0;6;3;13;7;8;
Menaces ou chantages pour extorsion de fonds;5;4;1;4;0;14;1;3;0;2;4;2;25;4;4;1;5;8;1;3;4;0;1;2;3;5;8;6;2;0;7;11;1;8;7;4;2;5;10;1;1;6;2;2;11;12;2;0;0;4;1;4;1;6;1;1;2;7;0;16;10;1;9;1;2;3;3;23;10;16;3;1;9;0;3;105;15;34;17;3;9;0;1;7;0;0;1;9;1;1;3;38;56;46;69;60;
Menaces ou chantages dans un autre but;17;49;23;14;5;178;17;23;5;29;26;15;259;43;4;16;34;21;11;24;29;8;16;54;46;45;40;51;14;24;103;124;9;109;120;50;22;32;113;10;16;23;36;7;60;102;13;18;2;46;16;40;14;14;46;6;26;76;11;269;63;9;117;37;34;2;52;140;66;250;11;32;40;33;38;248;152;131;124;17;68;24;14;96;59;15;17;27;16;33;12;116;169;177;111;152;
Atteintes à la dignité et à la  personnalité;7;28;9;9;3;72;7;6;2;9;15;2;64;25;6;5;15;8;5;23;15;0;4;19;17;22;14;16;12;8;25;37;5;30;27;15;5;9;34;9;6;14;20;4;23;27;5;7;2;11;23;47;8;6;24;6;8;33;19;97;34;9;46;19;8;2;18;106;38;86;6;18;16;16;25;121;69;46;23;5;30;10;9;35;20;7;44;9;10;10;4;24;55;47;20;54;
Violations de domicile;7;1;3;6;2;19;4;1;0;2;3;0;21;7;0;2;5;0;3;5;6;1;2;6;3;6;4;9;2;0;13;6;0;10;9;9;4;8;4;1;4;2;6;0;8;5;0;1;1;3;6;7;0;3;3;3;5;5;2;23;6;3;14;8;1;7;14;10;4;14;2;0;3;9;6;37;20;13;12;2;7;1;4;8;12;7;7;4;3;1;1;9;12;22;9;8;
Vols à main armée contre des établissements financiers;1;1;1;0;0;1;1;1;0;1;0;0;7;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;3;2;0;2;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;1;0;0;1;0;6;2;0;4;0;0;0;0;3;1;3;0;0;1;0;0;4;0;2;3;0;3;0;0;3;1;0;0;0;0;0;0;5;3;6;4;0;
Vols à main armée contre des établissements industriels ou commerciaux;2;4;3;0;1;7;0;1;0;0;1;0;40;2;0;0;3;2;0;3;0;0;0;2;6;2;0;2;3;1;2;4;0;1;2;4;0;0;7;0;0;1;1;0;0;3;0;1;0;2;0;2;0;0;5;0;0;1;0;25;7;0;13;1;4;1;0;4;1;22;0;5;4;2;0;36;6;16;7;2;1;2;0;11;1;1;0;0;0;3;0;15;5;33;20;12;
Vols à main armée contre des entreprises de transports de fonds;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;
Vols à main armée contre des particuliers à leur domicile;0;0;0;0;0;3;0;0;0;0;0;0;6;1;0;1;0;0;0;0;0;0;0;0;3;0;0;0;2;1;0;0;0;1;3;0;0;0;3;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;3;0;1;1;2;0;3;0;0;1;0;0;0;1;0;3;0;1;0;0;0;0;0;4;2;0;0;1;0;0;0;1;1;0;2;4;
Autres vols à main armée;3;2;0;0;0;6;0;0;1;0;1;0;35;1;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;8;2;0;6;6;0;0;2;6;0;0;0;2;0;4;0;0;0;0;1;0;2;0;0;1;0;0;2;0;5;3;0;4;0;1;0;1;1;1;4;0;0;0;0;0;12;3;6;5;0;1;0;0;7;3;0;4;1;0;0;0;13;5;10;9;9;
Vols avec armes blanches contre des établissements financiers, commerciaux ou industriels;2;0;0;0;0;4;0;0;0;0;0;0;2;2;0;0;0;0;1;0;0;0;0;0;1;1;5;0;0;0;1;6;1;0;0;0;0;1;0;0;0;0;2;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;3;1;0;5;0;0;1;1;2;1;6;0;2;3;0;0;13;3;4;6;0;0;0;0;1;0;0;0;0;0;4;0;3;7;3;4;3;
Vols avec armes blanches contre des particuliers à leur domicile;0;1;0;1;1;0;0;0;0;1;0;0;9;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;2;1;2;4;1;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2;0;2;0;1;0;1;1;1;1;0;0;0;0;1;3;1;0;2;0;0;0;1;1;0;1;0;1;0;1;0;1;2;6;1;1;
Autres vols avec armes blanches;2;4;0;0;0;20;3;6;0;1;1;1;64;1;0;2;2;8;0;1;0;0;0;0;3;4;4;5;0;0;7;30;0;14;14;5;1;4;14;0;0;1;4;1;10;2;1;1;0;3;0;7;0;2;8;1;2;8;2;23;10;0;8;2;0;1;2;18;14;36;1;1;2;1;6;134;10;28;17;0;2;0;2;9;7;2;3;6;1;2;0;30;38;73;38;55;
Vols violents sans arme contre des établissements financiers, commerciaux ou industriels;1;2;0;0;0;8;0;0;1;0;1;0;7;3;0;0;0;0;0;1;1;0;0;0;0;1;2;0;0;0;0;4;0;1;0;1;0;0;2;0;0;0;2;0;2;2;0;0;0;3;0;0;0;0;0;0;0;0;0;8;1;0;2;0;0;0;0;0;0;3;0;0;0;0;0;9;1;3;5;0;0;0;0;0;2;0;0;0;1;1;1;3;2;7;0;3;
Vols violents sans arme contre des particuliers à leur domicile;1;0;2;2;0;3;0;0;0;1;2;0;10;6;0;0;3;2;0;1;1;0;3;2;0;1;0;3;0;0;3;2;0;2;5;1;0;1;1;0;0;3;1;0;5;1;0;0;0;1;0;1;0;0;1;0;0;3;1;4;2;1;3;2;2;1;4;2;1;2;0;0;1;0;0;4;3;6;2;0;2;1;0;2;8;0;1;1;2;0;0;3;3;9;2;7;
Vols violents sans arme contre des femmes sur voie publique ou autre lieu public;7;9;14;4;0;204;3;1;0;12;16;2;403;14;0;11;12;2;0;10;3;0;4;20;18;14;19;26;0;4;34;85;1;70;69;16;3;12;63;2;4;4;29;6;59;22;3;4;0;16;7;22;4;3;29;1;3;29;2;226;32;5;60;13;11;4;21;53;21;197;0;7;5;12;17;690;112;128;135;2;17;6;3;75;28;1;4;4;3;7;6;110;268;692;227;226;
Vols violents sans arme contre d'autres victimes;8;19;8;3;4;159;0;4;0;9;7;6;359;20;4;5;15;5;2;22;17;0;4;32;28;31;28;25;2;3;42;101;0;108;82;18;5;17;44;3;2;13;33;3;64;32;3;5;0;21;4;34;3;6;35;0;20;21;5;236;48;3;71;10;9;6;19;68;32;170;5;10;12;7;27;583;158;202;161;6;32;6;3;61;29;5;5;13;7;11;7;183;217;468;244;218;
Cambriolages de locaux d'habitations principales;280;116;37;11;5;564;38;17;10;75;107;14;822;65;2;34;95;40;11;67;54;2;46;63;130;82;71;92;10;5;231;618;17;402;347;78;22;77;424;36;29;24;108;7;194;139;18;51;1;108;19;132;11;35;147;12;84;132;19;529;223;23;231;50;88;43;117;396;147;739;21;78;63;69;270;940;261;581;470;22;83;76;40;260;193;42;44;24;36;51;22;366;463;520;530;449;
Cambriolages de résidences secondaires;9;27;12;7;1;61;21;7;5;6;22;7;37;18;8;5;22;18;3;8;12;5;15;3;14;11;7;16;6;8;27;10;7;32;48;12;5;14;18;5;27;7;18;6;17;21;17;16;1;12;5;10;1;2;2;2;20;2;9;11;14;3;44;21;2;8;17;5;8;24;4;12;14;13;32;8;7;22;11;4;19;3;5;73;27;18;10;7;10;30;0;12;0;1;1;3;
Cambriolages de  locaux industriels, commerciaux ou financiers;82;62;39;30;6;199;45;25;13;55;48;18;371;46;7;31;73;45;23;54;43;12;54;58;61;32;40;89;15;10;98;232;12;247;157;92;48;77;195;30;29;40;140;23;191;72;22;34;3;98;32;82;17;20;105;20;105;69;30;214;79;25;125;57;54;26;59;152;82;270;25;72;101;63;123;367;129;130;116;53;62;45;41;147;69;62;57;28;59;49;13;76;143;167;100;124;
Cambriolages d'autres lieux;54;37;28;4;5;171;17;17;4;50;45;7;277;59;6;26;70;81;7;73;37;5;36;54;66;34;25;63;7;14;58;59;7;117;130;74;28;53;117;33;24;21;103;9;170;62;16;30;7;63;22;93;7;17;67;11;69;75;13;280;64;18;110;84;36;31;40;157;61;268;14;43;44;46;91;225;172;92;96;21;39;25;28;100;44;23;27;31;18;21;17;71;82;80;91;69;
Vols avec entrée par ruse en tous lieux;3;12;4;1;1;37;0;1;1;2;8;2;53;6;0;2;10;2;2;7;9;2;5;9;7;11;7;8;2;4;25;20;1;15;16;5;2;18;7;3;2;4;12;3;17;6;3;1;0;8;0;12;0;3;7;1;7;14;6;39;13;4;17;8;5;6;16;12;13;13;2;3;12;7;14;125;10;14;24;0;10;0;3;21;12;1;5;3;5;6;1;27;31;39;38;15;
Vols à la tire;28;31;6;9;8;331;8;5;6;9;18;4;697;43;3;4;19;11;2;58;13;1;15;40;27;40;32;35;3;9;104;233;5;252;220;94;8;59;150;5;18;13;86;11;158;56;3;9;1;44;11;63;1;14;74;2;24;62;7;269;73;15;58;46;25;11;50;191;39;563;12;25;14;18;89;1 666;87;287;129;10;30;13;11;143;96;18;17;25;10;19;4;190;322;530;214;361;
Vols à l'étalage;21;35;25;17;10;83;9;17;13;33;31;25;171;112;14;28;32;45;22;44;52;7;47;53;49;29;35;102;1;6;87;87;5;168;127;84;19;50;73;25;20;20;102;18;174;48;19;15;8;36;20;44;12;16;69;11;55;106;21;149;57;23;127;66;45;19;54;118;74;226;21;68;40;37;64;372;119;243;286;25;53;26;20;74;75;24;63;33;40;22;12;121;163;250;213;81;
