Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour d'autres motifs;2;0;1;0;0;2;1;1;2;0;3;1;6;1;0;0;1;1;0;0;0;0;0;1;0;1;2;2;0;0;1;1;1;2;2;1;1;0;2;0;2;0;0;0;1;1;0;1;0;1;0;3;0;0;1;0;0;0;0;3;0;0;2;3;0;1;1;1;1;4;0;0;1;0;0;2;1;3;1;0;0;3;0;0;0;0;0;0;0;0;0;1;0;3;3;0;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
Tentatives homicides pour d'autres motifs;0;1;0;1;0;3;0;0;0;1;1;0;7;1;0;1;0;0;0;1;0;0;0;0;0;1;1;2;1;0;1;1;0;2;3;1;0;0;1;0;0;1;0;0;0;5;0;0;0;0;0;1;0;1;4;0;0;2;0;1;0;0;0;1;0;0;2;1;0;2;1;0;0;0;1;5;0;3;4;0;0;0;0;5;3;0;0;0;0;0;0;2;1;6;1;2;
Coups et blessures volontaires suivis de mort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;80;92;56;31;12;279;38;62;15;72;45;24;360;102;10;52;108;44;14;95;82;17;35;90;87;107;72;116;25;24;136;191;11;232;225;133;28;71;209;43;46;42;94;13;191;102;15;53;3;73;60;130;41;28;111;28;88;180;36;555;198;26;291;90;59;47;98;188;156;440;41;60;69;76;131;550;213;253;238;32;93;45;38;254;67;60;31;47;56;48;44;285;336;571;312;312;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Séquestrations;1;0;0;0;0;9;0;1;0;1;2;0;9;1;0;0;2;0;0;0;0;0;0;4;1;2;2;1;0;0;0;3;0;2;3;3;0;0;2;0;1;0;1;0;1;6;0;0;0;0;0;1;2;1;0;0;0;5;0;10;4;0;6;1;0;0;2;6;1;4;0;0;2;0;0;25;3;4;8;0;0;1;1;1;2;0;0;2;0;0;0;3;6;8;2;7;
Menaces ou chantages pour extorsion de fonds;4;4;4;0;0;16;4;2;1;2;1;2;24;4;0;1;4;1;0;7;0;0;1;2;2;12;5;4;1;1;5;5;0;10;5;7;3;4;19;1;0;2;3;0;4;12;1;0;0;8;0;2;1;0;6;0;4;5;3;25;7;2;12;2;4;2;3;8;12;16;0;6;3;3;1;67;18;24;32;1;4;4;1;5;5;3;1;3;4;0;2;16;22;25;32;24;
