Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour d'autres motifs;1;0;0;1;0;1;0;0;0;0;0;0;2;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;0;4;1;1;1;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;3;0;0;2;0;0;0;0;0;1;1;0;1;1;0;0;0;1;0;1;3;1;2;0;1;0;0;4;1;1;1;0;1;0;0;2;0;1;1;0;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;
Tentatives homicides pour d'autres motifs;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;1;0;1;1;4;1;0;2;1;1;2;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;2;1;0;1;0;1;0;0;0;1;2;0;1;1;0;1;9;0;0;0;0;1;0;3;2;1;1;0;0;0;0;1;1;1;5;3;1;
Coups et blessures volontaires suivis de mort;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;2;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;71;136;47;18;23;323;51;50;20;69;53;32;538;161;16;58;92;52;28;91;86;12;37;104;87;153;95;148;25;23;233;254;32;342;225;165;49;104;233;43;53;48;159;15;230;133;25;59;12;104;56;133;54;36;169;38;109;225;33;788;222;44;469;88;71;27;80;203;183;499;29;93;99;98;128;722;309;371;314;38;170;44;38;225;108;64;47;66;67;73;40;367;339;694;277;394;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Séquestrations;1;1;0;0;0;6;1;0;0;0;1;0;8;2;0;1;2;0;0;0;0;0;1;0;2;2;3;1;0;1;3;1;1;4;5;0;0;2;0;0;1;0;0;0;4;1;0;0;1;2;0;2;0;0;3;0;0;2;0;10;4;1;3;1;0;1;0;0;1;6;3;2;0;0;1;12;3;4;5;0;0;0;0;2;1;0;2;0;0;1;0;8;5;8;4;10;
Menaces ou chantages pour extorsion de fonds;5;5;3;1;1;21;1;1;0;4;3;0;30;4;1;2;1;2;1;4;4;1;2;12;5;8;6;4;1;2;11;7;1;11;12;4;3;3;15;0;1;0;4;0;11;10;1;0;2;3;1;5;0;0;4;0;2;6;4;24;3;1;10;4;6;0;5;12;7;26;1;2;4;1;8;74;25;30;37;1;4;1;1;7;5;1;2;5;0;1;1;20;36;60;27;36;
Menaces ou chantages dans un autre but;32;35;18;18;10;204;10;26;9;24;27;5;303;48;2;17;32;19;16;30;29;5;18;37;48;41;42;41;28;14;113;114;6;134;96;53;17;55;99;23;18;28;40;13;85;84;10;19;4;41;14;69;10;9;51;7;29;90;7;336;52;16;132;36;34;14;31;113;76;226;5;41;25;29;30;282;190;129;135;21;73;17;12;108;57;9;18;18;26;21;9;130;161;190;107;146;
Atteintes à la dignité et à la  personnalité;19;26;6;8;2;79;12;4;4;7;9;4;74;23;6;6;14;7;5;31;19;1;5;20;12;18;18;22;7;7;65;52;6;35;15;17;3;20;60;8;12;9;24;3;31;27;4;8;1;6;13;20;12;6;16;6;7;48;18;109;34;5;59;17;16;6;11;54;23;90;3;17;17;8;25;103;82;49;30;13;37;6;12;32;22;7;23;7;11;8;5;28;43;49;14;45;
Violations de domicile;4;6;2;2;4;31;4;3;3;3;7;3;21;5;2;3;15;5;4;7;6;1;4;8;7;5;8;12;3;1;9;16;0;22;15;10;3;6;7;1;8;0;5;1;10;8;0;3;1;9;3;6;0;1;3;1;4;6;0;25;13;3;18;8;8;2;12;14;12;24;1;1;7;13;7;45;18;21;17;3;13;5;1;10;9;2;2;5;3;2;2;13;16;25;11;16;
Vols à main armée contre des établissements financiers;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;7;0;3;0;0;0;0;0;3;0;0;0;0;0;1;0;1;1;2;7;2;
Vols à main armée contre des établissements industriels ou commerciaux;0;2;0;0;0;1;0;0;0;1;0;1;25;2;0;0;0;0;1;0;0;0;4;0;1;0;0;0;13;4;3;3;0;2;1;0;0;0;4;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;2;2;3;4;0;0;11;0;1;2;0;3;0;3;0;1;0;0;0;17;2;5;5;0;1;0;0;4;1;0;0;1;0;4;0;4;9;7;18;8;
Vols à main armée contre des entreprises de transports de fonds;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Vols à main armée contre des particuliers à leur domicile;1;0;0;0;0;4;0;0;0;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;3;1;0;0;0;0;0;0;1;1;2;4;2;
Autres vols à main armée;0;0;0;0;0;5;0;0;0;1;0;0;23;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;2;1;2;3;0;3;3;0;0;0;5;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;7;3;1;1;0;0;0;3;2;1;2;0;0;0;1;0;16;3;1;2;0;1;0;0;4;1;0;0;0;1;0;0;1;6;4;4;4;
Vols avec armes blanches contre des établissements financiers, commerciaux ou industriels;0;0;0;0;2;2;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;3;0;1;0;0;1;1;0;0;3;0;0;0;0;1;5;3;0;4;0;1;0;0;1;0;0;0;1;0;0;0;2;2;2;3;7;
Vols avec armes blanches contre des particuliers à leur domicile;0;1;0;0;0;2;0;0;0;2;0;0;2;0;0;0;0;0;0;1;0;1;0;0;0;2;0;2;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;3;1;0;0;0;0;0;0;2;0;1;2;0;0;1;0;0;0;0;1;0;0;1;0;1;4;4;0;1;
Autres vols avec armes blanches;4;2;0;1;0;28;0;0;0;1;0;1;63;1;0;0;3;2;1;0;1;0;1;1;4;4;1;2;0;0;11;13;0;25;15;5;0;2;18;0;1;1;5;0;8;4;1;0;1;6;0;6;0;0;4;1;0;11;2;38;12;1;7;1;5;0;3;15;9;31;0;1;4;0;2;116;7;24;20;2;5;0;1;10;6;1;3;3;1;4;0;23;19;31;23;40;
Vols violents sans arme contre des établissements financiers, commerciaux ou industriels;1;0;0;0;0;1;0;0;0;0;1;1;2;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;2;0;3;3;1;0;2;0;0;0;1;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;1;1;0;1;0;1;0;0;1;2;5;6;1;0;2;0;0;2;1;0;0;0;0;0;0;1;2;3;0;3;
Vols violents sans arme contre des particuliers à leur domicile;0;0;0;0;0;6;0;0;1;0;0;0;4;1;0;1;4;0;1;0;1;0;0;1;0;1;1;2;0;0;2;1;0;1;3;2;0;2;1;1;0;0;2;1;2;3;0;1;0;1;0;4;1;0;1;0;3;2;0;6;1;0;8;0;1;3;1;3;0;0;0;0;1;0;2;2;0;1;3;0;0;1;1;3;0;2;0;0;0;1;0;2;1;5;6;2;
Vols violents sans arme contre des femmes sur voie publique ou autre lieu public;8;7;2;3;3;179;2;4;0;4;2;2;405;15;1;5;10;3;0;8;3;0;3;4;21;11;10;17;3;1;34;82;0;60;69;15;6;16;48;2;3;6;18;0;15;15;0;5;0;8;3;15;2;0;18;1;6;8;0;167;31;1;55;17;11;5;27;36;13;174;1;7;4;10;14;510;71;91;83;1;5;4;6;37;33;6;9;3;5;6;3;71;137;546;129;130;
Vols violents sans arme contre d'autres victimes;12;8;4;2;3;163;2;5;2;14;13;1;442;25;0;11;12;3;3;25;11;0;5;20;30;29;28;32;4;0;51;103;0;102;80;31;4;31;54;6;3;8;29;2;47;38;3;0;0;16;8;38;12;2;34;0;12;28;5;284;30;7;65;16;12;5;35;64;20;197;0;5;16;13;22;600;147;161;151;1;26;13;3;65;27;10;12;13;6;9;16;130;144;459;160;162;
Cambriolages de locaux d'habitations principales;132;114;29;14;7;485;36;24;5;36;50;9;814;48;1;43;76;53;18;85;44;2;34;31;114;77;61;72;13;10;206;442;6;311;331;101;26;62;238;25;63;29;136;10;133;169;14;51;2;116;34;88;16;32;128;22;74;119;29;634;151;14;247;52;63;19;144;187;140;681;15;57;63;50;172;833;177;397;283;26;92;73;49;240;113;41;30;47;32;63;8;331;358;480;392;392;
Cambriolages de résidences secondaires;12;10;9;3;3;80;12;8;1;8;14;5;19;17;9;5;22;20;5;9;17;1;9;2;13;25;13;19;14;4;20;11;3;15;44;7;6;12;21;3;28;16;7;7;11;23;6;14;3;7;17;14;3;3;3;7;8;5;19;22;11;13;15;9;4;5;15;11;4;6;8;14;17;8;12;3;16;26;8;4;12;11;5;103;11;23;11;2;7;25;2;3;3;0;2;4;
Cambriolages de  locaux industriels, commerciaux ou financiers;75;57;21;28;20;170;52;13;9;45;30;8;365;50;4;29;64;43;14;43;38;7;56;64;57;57;41;63;8;10;87;159;23;196;140;96;15;57;188;29;58;35;66;17;131;69;16;34;4;59;42;76;19;24;72;32;65;81;23;206;74;24;129;43;47;21;53;150;77;216;16;74;53;67;80;296;118;121;106;40;45;38;42;124;63;44;35;39;42;42;7;68;103;141;91;61;
