Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour d'autres motifs;2;2;0;0;0;3;0;0;0;1;0;0;9;4;0;0;1;0;0;2;0;0;2;4;0;1;0;0;0;0;0;1;0;1;1;0;0;2;0;0;0;0;1;0;2;1;1;0;0;1;0;1;0;1;1;0;1;0;0;2;6;0;2;1;0;0;1;1;1;1;1;0;0;1;1;4;2;0;1;0;0;1;1;1;1;0;0;0;0;1;0;1;1;6;0;3;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;
Tentatives homicides pour d'autres motifs;0;0;0;1;0;3;1;0;0;0;0;0;2;3;0;0;1;0;0;0;0;0;0;0;0;1;4;0;0;0;2;2;2;3;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;2;1;0;2;2;0;0;0;0;0;0;0;0;1;1;0;2;0;2;8;0;3;4;0;0;0;0;5;1;0;1;0;0;0;0;3;3;13;3;1;
Coups et blessures volontaires suivis de mort;0;1;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;1;0;1;0;0;0;0;0;3;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;63;90;31;31;20;209;56;65;9;63;59;21;325;119;6;27;109;54;33;79;59;13;36;85;68;82;51;115;24;45;111;183;14;196;190;88;23;89;143;24;48;23;80;18;162;75;11;24;10;64;62;137;22;26;92;19;89;165;40;529;148;29;251;87;80;36;101;196;145;283;32;56;61;43;102;325;180;207;170;26;105;29;29;241;63;58;13;41;51;53;28;193;222;375;182;215;
Prises d'otages à l'occasion de vols;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Séquestrations;0;2;0;0;0;3;0;0;0;1;0;0;6;0;0;1;1;1;0;0;1;1;2;1;0;2;0;0;0;1;2;0;0;2;7;2;2;1;5;0;0;1;0;1;1;5;0;3;1;0;1;3;1;0;1;0;3;0;0;5;4;0;3;0;0;0;0;4;2;1;0;0;0;1;0;18;3;5;4;1;5;0;0;2;2;0;3;1;0;3;0;4;3;9;5;4;
