Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
Homicides pour d'autres motifs;1;1;0;0;0;2;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;3;1;0;0;0;2;0;0;2;1;0;1;0;0;0;3;2;0;1;0;0;0;0;0;1;0;1;0;0;1;2;2;0;3;0;0;1;0;0;1;2;0;1;0;0;1;1;2;1;1;1;1;0;0;4;2;0;1;0;0;0;0;0;1;1;1;1;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;
Tentatives homicides pour d'autres motifs;1;2;0;0;0;3;0;0;0;1;1;0;0;0;0;0;0;2;0;2;0;0;0;1;2;0;0;1;0;2;0;0;1;2;1;1;0;0;2;0;0;0;0;0;1;0;0;2;1;1;0;1;0;0;6;0;0;4;0;0;3;0;2;0;1;0;1;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1;0;1;3;0;2;0;0;0;0;2;0;4;3;0;
Coups et blessures volontaires suivis de mort;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;2;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;1;
Autres coups et blessures volontaires criminels ou correctionnels;46;55;21;4;7;142;39;41;7;41;33;19;220;65;10;14;58;22;18;46;22;6;13;88;84;50;34;83;20;15;52;74;9;107;96;81;15;60;106;16;47;13;56;8;115;88;11;26;2;51;22;93;9;15;82;24;61;120;31;243;95;29;156;39;47;20;45;127;103;164;11;42;52;39;63;340;123;174;130;11;67;20;13;204;38;47;7;26;31;46;19;125;144;255;107;226;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
Séquestrations;0;1;0;0;0;2;0;0;0;1;2;0;7;0;0;1;0;1;0;1;0;0;0;1;0;1;2;0;0;0;0;3;0;2;10;0;1;1;1;0;0;0;0;0;1;0;0;1;0;2;1;2;0;0;0;1;0;1;0;3;4;0;1;1;0;0;1;1;1;4;0;0;0;1;0;8;1;1;2;0;0;0;0;1;1;1;1;0;1;1;0;4;4;7;1;5;
Menaces ou chantages pour extorsion de fonds;1;2;1;1;1;9;0;1;0;2;3;0;14;1;0;2;1;1;0;3;1;0;1;4;2;3;1;4;0;1;0;4;0;8;6;3;0;3;16;4;1;2;1;0;13;5;0;2;0;2;1;3;0;0;3;3;3;4;1;15;6;1;18;0;5;1;2;6;3;5;1;3;6;2;2;27;8;4;12;1;3;4;1;5;6;3;1;2;2;0;2;3;16;13;2;8;
