Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour d'autres motifs;0;0;0;0;0;0;1;0;0;0;1;0;4;0;0;0;0;0;0;0;2;0;0;0;1;1;0;0;1;3;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;4;1;0;0;0;0;0;0;0;1;0;0;0;0;1;3;0;4;0;1;0;0;1;0;2;0;0;0;0;0;3;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;2;2;4;0;0;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
Tentatives homicides pour d'autres motifs;1;0;0;0;0;3;0;0;0;0;0;1;2;1;0;0;2;0;0;0;1;1;2;0;0;0;1;1;0;2;0;4;0;0;1;0;0;0;1;0;1;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;3;0;3;1;0;2;1;0;0;2;1;0;3;0;2;0;0;0;2;1;1;4;1;0;0;0;1;2;1;0;0;0;0;0;3;8;5;7;4;
Coups et blessures volontaires suivis de mort;0;0;0;0;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;64;111;33;14;17;216;37;75;17;81;44;18;337;128;17;27;75;35;14;53;65;15;28;108;71;109;77;137;8;27;126;155;23;165;152;136;45;73;197;46;36;43;102;21;146;124;21;35;4;70;48;152;21;36;144;37;62;165;47;522;177;37;288;65;55;26;87;163;145;417;41;59;71;47;97;480;213;277;279;20;105;51;25;191;68;48;32;33;58;57;34;266;340;529;288;313;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Prises d'otages dans un autre but;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
Séquestrations;0;1;1;0;0;3;0;0;0;0;0;2;8;1;0;2;0;0;0;0;1;0;1;0;1;1;1;0;0;0;1;4;1;6;4;1;0;3;2;0;1;2;1;0;5;1;0;0;0;2;0;0;0;0;2;0;1;1;0;13;5;0;2;5;0;0;1;2;2;7;1;1;0;0;2;13;5;2;3;0;1;0;0;2;1;1;0;1;1;0;2;5;1;16;2;6;
Menaces ou chantages pour extorsion de fonds;3;6;2;1;2;23;6;7;0;4;7;1;15;8;0;8;3;2;3;7;4;1;3;8;6;8;5;2;1;1;7;16;1;8;5;5;3;6;15;1;0;7;7;0;4;6;0;1;0;2;1;3;0;2;3;7;4;8;1;33;12;2;9;2;2;1;5;13;15;24;1;4;6;3;2;122;18;28;25;1;5;3;2;10;3;1;3;2;0;6;2;27;41;38;27;48;
Menaces ou chantages dans un autre but;27;30;19;11;5;131;10;21;10;40;19;8;269;70;0;8;38;21;7;51;29;4;7;50;41;23;33;49;23;20;70;116;10;73;73;48;15;36;114;14;9;13;46;7;35;59;9;17;4;33;15;46;10;3;39;10;23;75;9;288;52;23;88;49;29;6;38;111;91;213;6;20;23;14;16;249;104;118;119;11;60;27;23;120;58;19;20;13;18;18;9;98;142;187;75;164;
