Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour voler et à l'occasion de vols;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
Homicides pour d'autres motifs;0;0;0;0;0;1;0;5;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;3;0;0;3;1;1;0;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;4;3;0;1;0;0;0;0;1;0;2;0;0;0;0;1;5;2;1;2;0;0;0;0;1;0;0;1;2;0;0;0;0;1;2;1;0;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;
Tentatives homicides pour d'autres motifs;0;1;0;0;0;1;0;0;0;0;0;1;2;0;1;6;0;0;0;0;0;0;0;1;2;0;2;0;1;1;1;4;0;3;0;0;1;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;5;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;5;0;4;0;1;5;0;1;0;0;0;0;0;0;0;0;5;3;9;2;4;
Coups et blessures volontaires suivis de mort;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;
Autres coups et blessures volontaires criminels ou correctionnels;75;109;44;18;22;244;26;54;23;42;43;22;334;95;9;40;90;35;24;92;73;12;35;102;76;83;77;147;19;33;99;131;17;188;152;116;20;67;196;24;28;28;98;11;174;104;16;31;5;74;46;129;30;30;115;22;78;169;40;521;177;28;280;61;56;14;88;203;150;394;31;51;63;81;106;412;191;281;246;25;99;28;31;158;67;26;34;46;50;53;37;296;329;505;281;331;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Séquestrations;2;1;1;0;0;11;1;1;0;0;1;0;8;3;0;0;2;0;0;2;1;1;0;0;0;2;5;1;0;0;2;4;0;1;4;3;0;1;1;0;0;0;4;0;3;1;0;0;0;3;1;4;1;0;0;0;1;2;0;10;5;0;4;0;0;0;1;4;3;11;0;2;0;2;2;18;2;3;3;0;1;0;1;0;1;0;0;1;1;1;0;6;2;10;8;3;
Menaces ou chantages pour extorsion de fonds;5;4;3;1;0;17;0;3;1;3;3;0;24;9;1;7;7;9;1;6;5;2;2;6;3;12;18;8;0;2;9;8;0;9;11;3;0;2;11;0;1;2;6;1;8;11;5;2;1;5;0;4;1;1;4;2;1;4;3;37;5;2;7;3;4;3;3;12;16;12;3;5;5;3;1;75;16;38;31;2;8;1;0;8;6;1;4;4;3;2;0;26;31;34;24;71;
Menaces ou chantages dans un autre but;18;30;21;13;11;111;9;20;4;30;20;6;268;35;2;9;34;20;6;52;19;9;15;47;45;39;12;58;9;14;83;60;7;85;90;45;18;43;80;15;3;9;25;8;53;49;6;14;0;22;11;36;8;10;29;11;25;90;5;291;44;6;101;31;26;5;44;93;79;182;17;40;27;17;15;188;106;85;114;13;52;20;7;97;46;14;10;14;17;15;15;82;158;190;97;177;
Atteintes à la dignité et à la  personnalité;9;7;15;4;5;40;2;9;5;6;12;5;40;22;6;4;8;17;5;24;1;0;4;20;7;12;22;14;4;4;13;16;2;22;21;19;6;14;19;4;5;1;14;3;14;27;2;8;2;6;0;11;5;1;6;3;2;36;9;102;13;0;19;14;16;3;7;50;28;42;2;5;11;10;9;80;59;48;12;7;17;6;1;31;7;8;10;2;10;9;3;30;19;27;13;59;
Violations de domicile;2;9;3;3;1;38;1;3;1;4;1;1;22;6;0;1;4;1;4;6;6;0;3;5;4;7;3;9;0;1;8;5;1;10;17;15;4;5;3;4;1;0;3;3;12;4;2;6;0;3;10;2;0;0;5;0;5;8;0;30;16;2;10;3;5;1;7;7;15;10;3;3;2;5;5;25;12;16;5;0;10;2;2;12;6;8;3;4;0;1;1;15;13;13;5;16;
