Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour d'autres motifs;0;1;0;1;0;3;0;0;0;0;0;0;1;1;1;0;2;0;1;0;0;1;1;0;0;0;0;2;1;2;0;0;0;2;0;0;0;0;1;0;0;0;1;0;0;2;0;0;1;0;0;2;0;0;0;0;0;1;0;0;2;0;4;2;0;0;0;0;2;0;0;1;0;0;2;1;2;0;0;0;1;0;0;0;1;1;0;1;3;0;0;0;2;1;0;1;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Tentatives homicides pour d'autres motifs;0;1;2;0;1;2;0;1;0;0;0;1;0;0;0;1;3;2;0;0;0;0;0;1;1;0;0;0;1;0;0;3;0;1;3;0;0;1;1;0;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;8;0;1;0;0;0;0;0;0;0;3;0;0;1;0;1;5;1;2;1;0;1;0;0;4;1;0;0;0;0;0;0;4;2;5;5;3;
Coups et blessures volontaires suivis de mort;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;34;84;29;10;10;138;8;33;12;75;28;15;193;72;7;23;35;22;9;68;25;3;9;71;61;52;56;83;14;17;43;92;12;105;66;78;13;74;105;27;10;26;53;9;115;99;4;15;38;61;32;119;20;26;83;14;50;135;20;306;109;30;183;49;38;23;46;149;87;180;15;36;37;38;65;346;127;210;219;11;72;29;17;118;35;22;21;30;39;44;17;193;236;378;196;286;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;
Séquestrations;0;1;1;0;0;2;0;0;0;0;1;0;5;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;4;3;2;0;0;1;0;0;0;0;0;0;4;0;0;0;1;0;2;0;1;1;0;0;8;1;7;1;1;3;1;0;0;0;0;1;6;0;0;0;1;1;8;1;3;1;0;0;0;0;0;1;0;1;2;0;1;0;4;2;5;5;8;
Menaces ou chantages pour extorsion de fonds;3;4;1;2;1;19;2;3;1;4;1;3;25;3;1;2;6;3;6;11;1;1;0;11;5;11;11;6;0;0;5;10;2;6;2;2;1;3;9;0;4;0;7;0;8;8;0;0;3;2;3;5;2;0;2;5;1;5;0;19;7;2;14;9;3;0;3;16;15;18;1;3;8;4;6;42;22;28;32;1;2;0;2;9;7;1;3;0;3;1;1;21;21;31;22;24;
Menaces ou chantages dans un autre but;11;29;15;6;3;77;8;13;3;11;7;5;126;11;4;11;14;9;8;37;17;3;3;20;33;22;10;21;9;6;20;39;5;39;80;39;6;22;59;8;6;8;25;7;21;23;2;5;3;25;9;46;7;5;17;5;10;39;13;155;43;6;62;25;17;6;22;67;52;73;6;13;13;13;27;108;82;75;96;3;15;8;11;68;27;10;13;8;7;15;4;68;78;105;42;125;
Atteintes à la dignité et à la  personnalité;5;9;7;2;4;31;4;8;0;7;2;0;28;5;2;1;1;9;3;6;3;2;1;13;4;4;6;11;1;3;8;9;1;11;15;3;3;7;15;1;1;1;12;5;10;8;1;3;0;15;8;15;0;1;7;4;4;18;7;59;15;2;13;7;7;2;2;17;34;27;3;7;8;4;6;30;23;18;15;1;7;4;1;21;0;5;1;4;6;5;4;12;16;20;21;39;
Violations de domicile;4;8;2;2;1;14;5;3;6;2;3;1;14;3;2;0;7;2;1;6;3;2;2;4;1;6;7;9;2;0;4;5;3;5;8;8;4;8;10;1;4;2;0;0;10;5;2;1;0;2;6;5;0;5;4;2;3;11;1;15;3;3;9;6;5;2;6;2;11;8;2;2;2;2;4;13;4;6;7;3;7;2;0;12;2;5;3;1;4;1;5;12;13;16;3;15;
Vols à main armée contre des établissements financiers;0;0;0;0;0;5;0;0;0;0;0;0;8;1;0;0;0;2;0;1;0;0;1;1;1;0;0;0;0;1;1;6;0;1;1;1;0;0;2;0;0;0;2;0;0;1;0;0;0;1;0;2;0;0;0;0;0;0;0;2;1;1;0;0;1;0;0;3;3;8;0;0;0;0;0;12;0;2;1;0;0;3;0;4;2;0;0;0;0;1;0;2;1;0;4;2;
Vols à main armée contre des établissements industriels ou commerciaux;1;4;1;0;0;10;1;2;1;0;0;1;20;0;0;1;1;1;0;4;0;0;0;1;3;6;0;1;0;9;4;34;0;6;7;3;0;0;2;0;0;0;5;0;2;3;0;0;0;3;1;2;0;0;4;0;0;5;0;13;1;0;8;0;1;1;1;8;14;29;0;1;1;2;1;23;4;6;9;0;0;0;0;6;3;1;1;0;1;1;1;14;19;16;27;5;
Vols à main armée contre des entreprises de transports de fonds;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Vols à main armée contre des particuliers à leur domicile;1;1;0;0;0;0;0;0;0;1;0;0;3;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0;1;1;0;0;0;0;1;0;0;3;1;0;2;0;0;0;0;0;1;0;0;0;0;0;0;9;0;2;3;1;0;0;0;2;0;0;0;0;0;0;0;1;1;1;0;2;
Autres vols à main armée;0;2;1;0;0;1;2;0;0;1;0;1;15;2;0;0;0;0;0;1;0;0;1;1;3;3;0;2;0;3;1;5;0;5;10;2;0;1;7;0;0;0;3;0;3;4;0;0;0;1;0;7;0;0;16;0;0;4;1;9;3;0;2;3;1;0;0;1;3;5;0;1;0;2;2;20;2;6;5;0;0;0;0;3;4;0;1;1;0;1;1;14;6;17;6;8;
Vols avec armes blanches contre des établissements financiers, commerciaux ou industriels;1;0;0;0;0;4;1;1;0;1;0;0;2;1;0;1;0;0;0;2;0;0;0;0;0;0;0;1;0;0;1;3;0;2;3;0;0;0;1;0;0;0;2;0;2;3;1;0;0;0;0;1;0;0;0;0;0;2;0;6;2;1;2;1;0;0;1;3;5;8;1;1;0;1;1;15;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;3;1;3;3;3;
Vols avec armes blanches contre des particuliers à leur domicile;0;1;0;0;0;4;0;0;0;0;2;0;2;0;0;2;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;4;1;1;0;1;3;0;0;0;0;0;3;0;0;1;0;2;0;0;0;0;0;0;0;2;0;2;2;0;7;0;0;0;0;2;2;1;0;0;0;0;1;14;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;5;1;
Autres vols avec armes blanches;1;5;1;2;1;10;1;2;0;4;6;0;27;6;0;0;1;2;2;4;4;0;0;2;4;4;3;5;2;0;11;27;0;28;29;9;2;4;21;1;0;5;4;0;27;11;1;2;0;5;1;12;1;0;6;0;2;6;2;48;16;1;13;10;6;1;6;18;6;35;0;2;3;1;6;173;11;34;23;1;2;1;1;7;6;2;2;5;5;0;1;43;35;46;45;42;
Vols violents sans arme contre des établissements financiers, commerciaux ou industriels;2;2;0;0;0;1;0;0;0;0;0;0;2;1;0;0;2;0;0;1;1;0;1;2;1;0;1;0;0;0;0;4;0;2;0;0;0;1;0;0;0;0;2;0;6;3;0;3;0;0;3;0;0;0;0;0;0;0;0;2;1;0;6;3;0;0;1;1;0;0;1;2;1;0;1;8;3;5;3;0;1;0;0;2;1;1;0;0;2;0;0;2;3;2;2;2;
Vols violents sans arme contre des particuliers à leur domicile;1;1;1;1;0;3;0;2;0;3;0;0;3;2;0;5;0;2;1;1;2;0;0;0;1;1;1;1;0;0;1;2;0;4;2;0;1;0;2;0;0;0;2;0;6;1;1;0;0;2;0;4;0;1;0;0;2;1;0;7;3;0;5;0;0;0;1;2;2;1;0;0;1;1;3;11;4;3;2;1;0;0;0;1;0;0;1;0;0;1;0;4;5;3;2;2;
Vols violents sans arme contre des femmes sur voie publique ou autre lieu public;5;6;3;1;5;157;1;15;1;7;12;3;151;11;2;5;6;4;7;10;6;0;10;8;8;15;10;4;0;2;27;109;1;46;44;7;0;16;27;2;3;6;34;3;26;19;0;8;0;11;7;26;4;1;15;2;9;23;1;167;31;1;46;40;14;3;15;30;7;74;1;5;1;9;12;435;60;42;56;6;11;6;2;49;15;4;3;3;8;5;3;77;145;273;110;107;
Vols violents sans arme contre d'autres victimes;5;11;6;4;1;76;2;10;2;10;6;1;100;13;0;6;6;9;2;14;2;1;2;7;8;16;15;11;1;0;25;46;0;46;34;30;1;14;26;1;2;8;21;1;36;22;2;3;0;17;4;33;2;2;18;2;3;24;7;120;33;18;45;19;9;4;12;55;14;71;3;4;13;7;9;491;53;74;75;0;11;2;0;26;17;1;9;4;4;3;1;100;107;191;136;136;
Cambriolages de locaux d'habitations principales;157;71;50;44;6;578;22;51;22;54;95;22;620;72;4;54;93;57;21;73;58;8;56;109;89;110;107;75;10;12;248;335;11;344;454;73;38;79;274;26;44;42;171;6;236;216;2;87;2;95;23;122;16;23;177;24;71;190;15;762;188;30;285;75;74;27;161;174;137;602;27;46;50;128;208;1 635;305;426;364;19;95;34;46;378;171;31;40;28;38;50;23;438;306;495;433;536;
Cambriolages de résidences secondaires;20;22;17;16;4;61;20;3;29;8;44;0;29;32;0;10;48;10;4;13;13;4;17;3;12;28;20;18;8;15;51;18;13;44;75;8;7;11;24;7;25;12;50;5;25;19;14;15;0;3;6;15;23;3;3;6;18;11;6;20;23;6;75;30;12;3;52;12;16;47;6;14;17;27;30;10;16;49;13;4;26;20;5;120;26;21;9;4;20;24;1;6;0;3;2;2;
Cambriolages de  locaux industriels, commerciaux ou financiers;56;52;44;26;18;188;28;18;24;32;55;17;362;60;4;39;115;42;18;68;58;9;51;59;61;56;65;99;12;18;102;132;8;183;180;133;16;53;201;26;34;29;135;9;172;56;15;54;7;71;26;66;30;21;63;15;51;82;10;275;84;35;125;95;55;23;62;129;59;359;24;48;60;64;126;546;142;126;99;38;57;13;21;188;118;70;47;47;30;40;14;88;115;122;123;92;
Cambriolages d'autres lieux;39;52;21;12;11;251;17;21;6;34;39;24;270;65;2;40;73;63;13;47;31;4;14;70;47;57;66;76;14;7;145;86;4;145;139;89;25;57;149;23;33;36;105;11;204;64;12;19;1;69;33;89;14;26;65;12;60;117;19;382;69;21;166;51;31;21;21;174;54;340;14;42;34;90;123;558;238;118;162;26;96;7;10;124;76;35;34;36;12;14;13;155;204;101;181;131;
Vols avec entrée par ruse en tous lieux;3;5;3;2;1;30;2;2;4;1;3;2;48;5;2;7;6;3;1;4;4;0;6;4;10;2;5;57;0;1;12;25;2;16;11;4;0;4;14;5;6;3;6;1;13;5;1;4;1;4;4;7;0;0;4;0;5;11;0;36;9;1;11;4;16;4;11;4;9;25;1;5;1;7;25;134;11;8;15;3;2;5;2;27;13;3;4;8;2;2;0;17;51;46;43;15;
Vols à la tire;21;8;7;8;5;254;5;6;3;7;9;10;495;17;3;10;13;1;4;27;13;4;5;22;14;7;6;7;5;2;75;139;1;120;142;53;5;21;113;2;5;3;78;9;34;10;0;4;1;25;2;43;0;4;41;1;21;37;3;175;37;4;15;11;21;10;31;158;20;365;4;9;26;21;60;2 667;70;102;89;1;32;4;6;87;60;3;4;15;5;13;7;88;250;253;181;169;
Vols à l'étalage;26;40;41;2;5;98;5;15;6;30;26;16;159;56;6;10;31;16;13;29;21;4;13;76;30;19;45;68;2;0;46;62;7;109;66;30;24;43;74;11;2;9;99;14;88;38;5;25;5;58;30;66;8;8;72;9;30;86;24;268;39;12;138;51;52;12;16;73;87;175;7;60;54;33;40;295;84;196;162;10;51;16;9;29;27;24;32;14;21;8;25;54;143;238;145;58;
