Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Homicides pour d'autres motifs;1;0;1;0;0;0;1;0;1;0;0;0;5;1;0;0;0;0;0;2;1;0;1;0;2;0;1;2;3;1;1;1;0;1;1;1;5;1;3;0;0;1;1;0;0;1;0;2;1;0;0;1;0;0;0;0;1;2;0;2;4;1;2;0;0;2;4;0;2;2;0;2;1;1;1;1;1;3;1;0;0;0;0;2;3;0;0;0;0;0;0;1;3;0;1;0;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Tentatives homicides pour d'autres motifs;1;0;0;1;0;2;0;4;2;0;1;0;4;2;0;0;0;0;0;0;3;0;1;0;0;3;0;3;1;1;1;1;2;1;1;1;0;0;1;1;0;1;1;0;6;0;0;0;0;4;0;2;0;0;0;1;1;1;0;6;1;0;1;0;0;0;1;4;2;1;0;1;0;1;0;10;1;10;0;0;1;1;0;1;1;1;1;0;0;0;0;4;1;5;4;10;
Coups et blessures volontaires suivis de mort;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;47;78;24;26;8;212;31;64;17;74;57;28;300;100;5;39;68;53;21;83;71;6;25;82;96;140;65;116;14;36;99;172;11;157;155;114;23;80;159;25;20;35;75;23;162;121;13;20;9;107;43;128;22;27;145;27;46;185;24;526;202;38;258;55;46;19;76;220;139;313;43;68;106;62;80;416;205;228;267;20;87;30;27;187;68;55;22;38;60;47;31;249;297;473;261;367;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
Séquestrations;2;1;1;0;0;3;1;0;0;4;0;0;7;2;0;1;1;0;0;0;4;0;0;1;1;0;3;3;2;0;3;6;1;2;3;1;0;0;3;0;0;1;0;0;1;1;1;1;0;1;1;7;1;0;1;0;1;1;0;9;6;2;2;1;2;1;0;1;3;5;0;2;1;0;1;26;0;6;4;0;1;0;0;4;3;1;1;0;0;2;0;7;3;9;4;5;
