Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour voler et à l'occasion de vols;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
Homicides pour d'autres motifs;0;0;0;0;0;1;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;2;4;1;0;1;0;0;0;3;3;0;1;1;1;0;0;3;0;0;0;0;0;1;0;0;0;0;2;0;1;0;0;2;0;0;1;0;0;0;1;2;1;0;0;0;1;0;2;0;0;1;0;0;5;1;1;5;0;2;0;0;1;0;0;0;0;1;2;0;1;1;7;1;2;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;
Tentatives homicides pour d'autres motifs;1;1;0;0;1;2;0;0;0;0;0;0;8;2;0;1;0;0;0;0;0;0;0;2;1;1;0;0;0;0;2;2;0;1;0;0;0;1;2;0;1;1;1;0;0;0;1;0;0;0;0;3;0;0;1;0;0;0;0;4;2;0;5;1;0;0;2;1;2;5;0;0;1;0;0;4;0;1;1;0;4;1;0;3;1;0;0;1;1;0;0;1;3;8;4;8;
Coups et blessures volontaires suivis de mort;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;
Autres coups et blessures volontaires criminels ou correctionnels;53;82;24;7;12;177;21;29;11;77;38;19;319;112;5;28;50;43;16;65;44;12;16;124;76;102;58;115;13;20;76;126;6;151;143;105;26;99;145;42;17;39;82;7;179;160;12;30;6;88;46;151;33;22;102;29;56;135;22;379;153;38;219;98;67;19;75;273;140;254;50;39;92;42;114;454;178;320;304;36;119;32;27;152;63;23;19;38;51;43;33;270;336;541;275;391;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Séquestrations;0;0;0;0;0;1;0;0;0;0;0;0;6;1;0;1;1;2;0;0;1;0;0;1;0;1;0;0;0;0;6;1;0;3;2;0;0;4;5;0;0;0;1;1;3;2;0;1;0;1;0;1;1;0;0;0;0;2;0;10;3;0;1;1;1;0;0;2;3;3;0;0;1;0;1;17;1;3;5;0;0;2;0;1;2;0;0;0;0;1;0;5;4;7;1;7;
