Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
Homicides pour d'autres motifs;1;0;1;0;0;0;1;0;0;1;0;0;5;0;0;2;0;0;0;1;0;0;0;0;2;1;0;0;0;0;1;0;1;2;0;0;0;1;0;0;0;0;1;0;3;1;1;0;0;0;1;1;0;0;0;0;0;0;0;2;2;0;1;0;0;0;0;1;0;2;0;0;1;2;1;5;1;6;2;0;1;1;0;0;0;0;0;3;0;0;0;3;1;0;7;0;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2;0;0;
Tentatives homicides pour d'autres motifs;0;0;1;0;0;1;0;2;1;0;0;0;4;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;2;2;0;1;3;0;1;1;5;0;0;0;3;0;2;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;4;0;7;0;0;0;0;1;7;1;4;4;0;1;1;0;6;0;0;0;0;0;0;0;9;4;8;5;0;
Coups et blessures volontaires suivis de mort;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;27;78;21;11;12;137;17;32;3;43;32;11;197;62;3;25;46;26;13;52;25;7;22;66;52;53;74;94;11;13;53;51;11;135;95;62;13;78;81;32;16;20;63;13;128;82;10;24;6;54;25;74;10;19;102;25;56;190;19;318;133;23;169;48;30;25;55;106;136;170;21;46;34;23;54;590;166;201;215;10;69;14;22;128;49;54;16;28;21;30;26;162;150;315;169;261;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Séquestrations;0;2;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;5;0;4;1;0;0;0;3;0;1;1;3;0;1;0;0;1;0;1;0;0;0;0;2;1;1;0;0;2;2;1;5;0;0;0;0;0;2;2;0;0;0;1;0;12;2;2;6;0;0;1;0;5;1;0;1;2;0;0;0;5;1;6;3;2;
Menaces ou chantages pour extorsion de fonds;5;6;3;2;0;13;5;3;0;6;5;2;23;2;0;3;2;4;1;8;0;0;3;13;1;14;1;4;0;1;6;9;1;5;9;1;1;6;9;0;0;3;10;1;11;3;1;4;0;3;1;2;3;1;5;5;3;20;3;39;13;1;10;8;2;1;3;10;11;16;2;7;1;6;10;34;18;22;22;1;1;3;1;8;2;3;0;2;3;1;4;17;24;15;17;22;
Menaces ou chantages dans un autre but;8;20;5;4;6;117;10;10;2;13;15;6;134;33;5;6;12;10;11;29;11;1;15;29;20;11;15;22;5;10;17;27;4;47;61;11;3;26;47;12;5;4;12;9;38;35;2;14;2;46;8;25;5;8;29;7;10;58;4;114;41;6;20;21;26;5;29;37;67;77;10;10;14;15;14;104;65;57;71;6;45;9;14;47;24;13;9;6;16;10;9;43;57;93;69;97;
Atteintes à la dignité et à la  personnalité;10;19;7;6;1;28;5;15;3;4;11;1;30;8;2;3;12;5;4;12;13;2;3;19;5;9;5;6;3;0;17;8;5;13;23;13;6;11;11;6;3;2;6;6;10;12;0;7;0;12;7;12;2;5;12;10;8;36;2;45;27;4;23;17;8;10;12;18;37;25;6;8;9;5;6;43;44;18;29;6;37;3;1;17;10;13;8;1;15;10;6;23;22;24;14;31;
Violations de domicile;2;7;4;4;3;20;4;4;2;3;8;4;19;9;1;4;7;2;8;5;12;1;1;9;7;8;6;17;1;0;9;11;2;11;9;18;1;8;7;5;1;3;4;7;15;4;0;4;1;5;3;4;3;2;7;5;6;15;2;24;11;7;8;9;5;3;6;3;11;8;4;1;8;6;15;26;15;15;6;6;12;4;1;15;7;8;6;1;10;8;3;11;12;16;7;7;
Vols à main armée contre des établissements financiers;1;2;0;0;0;2;1;0;0;0;0;0;2;0;0;0;0;2;2;0;0;0;2;2;2;1;1;1;0;0;1;1;0;5;5;1;1;2;1;0;1;3;1;0;3;2;0;0;0;1;0;0;0;1;1;0;1;1;2;4;0;0;6;0;0;1;2;4;0;13;0;0;1;1;0;14;0;1;1;2;2;0;1;3;1;3;0;1;0;1;0;4;3;1;2;0;
Vols à main armée contre des établissements industriels ou commerciaux;0;2;0;0;0;5;1;0;0;0;0;0;25;2;0;1;1;1;0;0;0;0;1;0;4;1;2;0;3;2;5;3;0;1;3;0;0;6;6;0;0;2;2;0;1;4;0;1;0;0;0;2;0;1;2;1;0;4;2;11;2;0;2;2;0;0;4;2;3;31;0;0;0;0;0;59;5;2;10;0;2;0;0;6;0;1;0;1;0;0;0;8;4;24;16;8;
Vols à main armée contre des entreprises de transports de fonds;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
