Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;
Homicides pour d'autres motifs;0;1;0;0;0;2;0;1;0;0;1;1;5;0;0;1;0;0;0;0;1;0;2;0;1;0;0;0;1;2;0;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;4;1;0;2;0;0;0;0;0;0;4;0;0;0;0;0;4;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;1;5;0;0;
Tentatives d'homicides pour voler et à l'occasion de vols;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;1;
Tentatives homicides pour d'autres motifs;1;0;0;0;1;3;1;1;0;0;0;0;4;0;0;1;0;0;0;1;0;0;1;1;3;0;1;1;1;1;1;0;1;0;1;1;0;1;2;0;0;0;2;1;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;2;0;0;0;1;0;0;1;2;6;1;0;0;1;0;2;1;4;1;0;1;1;0;2;0;0;0;1;2;0;0;1;3;4;0;7;
Coups et blessures volontaires suivis de mort;1;0;0;0;0;2;0;0;0;1;1;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;2;2;1;1;0;0;2;0;0;0;0;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;17;84;8;19;17;142;19;25;8;63;32;11;183;68;4;14;38;14;9;34;26;2;26;61;44;43;44;54;13;18;45;40;10;178;97;61;17;64;110;14;16;12;65;11;105;67;6;11;5;52;26;101;21;7;85;18;28;131;10;297;156;26;172;47;34;16;42;110;81;140;17;38;40;27;55;596;138;211;201;12;78;22;10;120;49;14;17;20;32;33;12;173;161;346;152;275;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Séquestrations;0;1;1;0;0;4;0;1;0;1;0;0;6;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;3;2;0;0;0;2;0;0;0;0;1;4;1;0;1;0;0;0;0;0;0;1;0;0;0;0;5;2;0;4;0;0;0;3;0;2;6;0;1;0;0;2;20;2;4;1;1;0;0;0;1;2;0;0;0;1;0;0;3;4;4;2;2;
Menaces ou chantages pour extorsion de fonds;4;6;4;5;0;10;1;6;1;5;5;3;21;3;0;3;3;2;1;5;0;1;1;6;8;4;6;2;5;0;9;2;2;14;7;3;0;3;9;2;2;1;11;3;14;11;1;2;1;2;2;7;4;0;8;1;1;7;3;20;16;3;8;4;2;2;4;8;15;13;1;1;3;5;2;51;15;16;22;2;4;6;2;12;8;2;0;0;1;3;2;16;25;27;15;20;
Menaces ou chantages dans un autre but;9;28;9;10;4;82;10;8;3;17;18;4;111;28;0;3;11;20;1;21;6;2;6;21;20;18;12;34;10;6;11;14;4;42;54;23;4;18;59;12;5;2;18;5;37;28;1;11;4;49;10;21;9;6;12;6;14;34;10;171;49;5;43;19;16;10;22;43;48;70;8;9;8;10;16;106;64;57;70;5;19;10;7;47;22;9;5;5;12;8;9;40;58;113;52;114;
Atteintes à la dignité et à la  personnalité;6;34;6;2;5;20;7;7;3;7;5;4;21;11;1;3;3;4;2;10;2;2;3;16;6;11;9;10;2;1;6;4;4;26;16;10;5;15;25;13;2;4;8;3;3;6;2;6;3;16;5;13;2;2;12;4;3;15;5;76;44;3;11;4;12;3;10;12;35;24;2;4;8;3;3;43;20;18;26;0;22;3;3;16;8;5;4;4;11;8;3;23;22;21;28;33;
Violations de domicile;4;8;3;3;0;17;3;1;6;1;2;3;6;6;2;7;5;2;2;2;8;1;9;7;1;6;2;10;3;0;3;1;1;13;7;8;1;6;5;2;1;1;3;1;9;5;3;2;1;9;1;7;4;5;5;1;3;6;2;27;14;0;6;10;3;5;2;3;8;10;7;3;0;5;8;23;13;32;10;5;8;3;3;7;5;8;2;3;7;2;2;7;10;11;12;11;
Vols à main armée contre des établissements financiers;1;1;0;0;0;4;0;0;0;0;0;1;4;0;0;2;0;0;0;1;0;0;0;1;3;1;0;0;2;2;0;0;0;3;1;0;0;2;2;0;0;1;3;0;0;2;0;0;0;0;0;1;0;0;0;0;0;5;0;5;1;0;1;2;1;2;1;4;1;10;1;3;1;0;1;8;2;3;2;0;0;0;0;3;2;1;1;2;1;1;0;0;6;3;0;0;
