Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;2;0;
Homicides pour d'autres motifs;0;1;0;1;0;5;0;1;0;0;1;0;3;0;0;0;2;1;0;2;1;0;1;1;0;1;0;1;0;0;0;0;0;1;5;1;1;0;1;1;0;1;0;1;1;2;0;0;0;0;1;2;0;0;2;0;0;3;1;4;1;0;2;1;1;0;0;1;2;2;0;0;0;0;1;2;0;4;2;0;2;0;1;2;0;3;0;0;0;1;0;0;1;4;1;2;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;2;0;
Tentatives homicides pour d'autres motifs;0;0;0;0;1;2;0;0;0;1;2;0;5;1;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;0;2;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;2;0;5;3;0;0;0;0;0;0;1;2;2;0;0;1;2;0;2;0;2;3;0;0;0;0;2;1;1;0;0;0;0;0;2;2;2;1;2;
Coups et blessures volontaires suivis de mort;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;40;73;29;24;16;132;14;47;8;63;65;23;224;94;5;30;62;47;23;65;45;4;18;80;64;72;38;86;6;18;77;120;10;117;97;90;21;60;116;22;20;36;98;11;132;110;9;27;7;65;28;109;22;26;111;21;38;170;9;324;144;26;225;50;34;17;82;213;108;245;29;45;63;30;73;331;165;243;214;20;109;51;11;133;38;38;16;31;42;42;29;242;235;488;238;313;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Séquestrations;0;1;1;0;0;0;2;0;0;0;0;0;8;1;0;2;1;0;1;0;0;0;0;0;2;0;1;1;0;0;1;3;0;3;2;3;0;0;3;1;0;0;0;0;2;4;1;1;0;1;0;0;0;0;1;2;0;0;0;9;2;1;1;0;0;0;1;5;2;3;1;0;2;1;0;16;1;2;8;0;0;0;0;2;1;0;1;0;0;0;0;1;2;6;2;2;
