Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
Homicides pour d'autres motifs;0;0;0;0;0;1;0;0;1;0;0;0;5;0;0;1;0;0;1;2;2;0;1;1;1;1;0;0;0;0;2;3;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;1;2;0;0;1;0;3;1;0;2;0;2;0;0;0;1;1;0;1;0;0;0;0;1;0;1;1;0;0;1;0;2;0;0;3;1;0;0;2;1;7;1;0;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;
Tentatives homicides pour d'autres motifs;0;2;0;0;0;1;0;0;0;2;0;0;6;0;1;0;3;0;0;1;2;0;0;1;0;0;0;0;2;0;2;1;0;1;0;1;0;0;2;0;0;2;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;2;0;2;0;0;0;0;1;0;1;3;1;2;0;3;0;2;0;6;1;1;5;2;0;1;0;4;1;0;0;1;0;1;0;10;3;9;4;4;
Coups et blessures volontaires suivis de mort;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;95;119;38;15;12;214;47;43;18;63;54;23;375;101;6;51;80;51;36;80;66;10;47;103;61;83;68;109;16;32;114;189;18;226;148;121;29;69;139;32;27;40;99;17;155;118;8;50;5;60;66;135;36;29;131;24;69;204;28;599;181;18;288;75;52;30;87;239;145;333;34;46;74;67;87;538;236;261;239;33;122;52;33;156;64;29;37;41;62;63;49;324;346;499;267;320;
Prises d'otages à l'occasion de vols;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Séquestrations;2;1;0;0;0;5;0;1;1;2;1;0;4;1;0;5;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;2;0;5;3;3;0;2;2;0;0;1;0;0;6;0;0;1;0;0;0;2;0;1;3;0;0;2;0;8;1;0;6;1;0;0;0;7;0;5;0;0;2;0;2;18;5;6;5;0;2;1;0;2;2;0;0;2;0;1;0;2;8;15;9;5;
Menaces ou chantages pour extorsion de fonds;2;4;0;0;0;14;3;4;2;6;0;1;35;9;0;6;2;4;1;6;3;0;2;7;8;11;8;7;2;2;5;11;2;9;7;4;5;1;22;2;2;5;6;0;6;20;1;0;0;5;6;15;4;1;3;1;2;10;2;38;13;3;11;2;6;1;5;18;20;12;5;2;8;6;4;129;21;30;25;1;9;0;2;10;5;4;5;8;3;6;1;26;31;49;34;35;
Menaces ou chantages dans un autre but;17;39;17;11;9;131;9;30;3;38;17;5;276;69;4;6;32;20;4;43;17;4;11;44;41;33;27;50;8;23;78;107;10;100;57;41;17;39;92;9;5;15;24;8;41;71;5;15;2;32;20;43;12;12;28;7;28;72;19;304;48;11;117;50;29;18;58;113;89;164;17;33;23;37;21;229;151;125;92;10;55;17;19;104;54;18;14;10;23;22;17;102;134;203;79;157;
Atteintes à la dignité et à la  personnalité;17;23;6;3;6;43;6;11;2;7;6;2;82;28;5;2;15;9;6;17;12;0;8;29;9;9;24;12;5;11;14;27;3;34;9;12;2;19;38;7;2;2;9;4;14;24;4;1;0;12;3;9;2;6;9;2;4;36;4;94;27;8;61;23;11;7;14;47;24;71;12;11;11;14;12;103;56;39;23;5;27;8;5;26;13;7;25;5;11;6;7;21;30;51;21;37;
Violations de domicile;8;4;0;4;0;21;4;1;6;3;3;0;15;8;0;2;10;4;1;7;2;0;3;7;2;9;7;9;0;1;11;8;2;12;10;11;1;5;6;0;2;3;4;1;20;8;2;1;0;5;6;6;2;4;1;3;5;8;4;37;17;3;9;5;0;0;3;3;4;9;1;2;7;6;9;25;9;11;8;3;9;0;2;11;8;10;2;5;2;3;2;13;9;20;5;15;
Vols à main armée contre des établissements financiers;1;1;0;0;0;1;0;0;0;1;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;1;3;0;0;0;0;0;1;2;0;1;1;0;0;0;0;0;0;0;0;3;0;1;2;1;6;1;0;1;1;0;0;0;2;0;0;0;1;0;1;4;10;2;5;0;0;1;0;0;0;2;1;0;0;0;1;0;0;3;4;9;3;
Vols à main armée contre des établissements industriels ou commerciaux;7;3;0;0;0;4;2;0;1;0;3;0;31;4;0;0;2;1;0;0;0;0;0;1;8;2;2;0;1;1;3;5;0;6;2;3;0;0;16;0;0;0;4;0;4;4;0;2;0;4;1;1;0;0;4;0;2;3;0;9;1;0;9;0;1;2;1;19;0;19;0;4;1;0;4;32;6;10;10;0;1;2;0;1;2;1;0;3;2;2;0;23;19;20;14;12;
Vols à main armée contre des entreprises de transports de fonds;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Vols à main armée contre des particuliers à leur domicile;1;0;0;0;0;1;0;0;0;0;1;0;5;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;2;1;2;1;1;1;0;0;0;2;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;2;0;1;0;0;0;0;4;0;0;0;0;0;3;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;2;0;1;1;1;
Autres vols à main armée;2;0;0;1;0;5;2;0;0;0;1;0;26;1;0;0;2;0;0;0;1;0;0;0;1;2;0;0;0;0;0;2;0;2;4;0;0;0;9;0;1;1;0;0;1;2;0;0;0;0;0;1;0;0;3;0;0;0;0;5;4;0;5;0;2;0;0;2;1;9;0;0;0;0;1;7;0;6;4;0;0;0;0;1;2;1;0;1;0;1;0;13;8;14;10;7;
Vols avec armes blanches contre des établissements financiers, commerciaux ou industriels;0;4;0;0;0;0;0;0;0;1;1;0;2;1;0;0;0;0;0;2;1;0;2;1;3;0;0;0;0;0;0;3;0;0;3;2;0;0;1;0;0;0;0;1;11;0;0;0;0;1;0;0;0;0;0;0;0;2;0;3;2;0;6;0;1;0;0;3;2;6;0;0;0;0;1;8;4;4;4;0;0;0;0;1;0;0;1;0;0;1;1;1;7;5;1;5;
Vols avec armes blanches contre des particuliers à leur domicile;0;0;0;0;0;2;0;0;0;1;0;0;2;1;0;0;0;1;0;0;0;0;1;1;0;0;0;3;0;0;1;3;0;3;1;2;1;3;2;0;0;1;0;1;5;1;0;0;1;0;0;1;2;1;1;0;2;1;0;3;2;0;3;0;0;0;0;1;0;2;0;1;0;1;1;5;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;4;0;0;
Autres vols avec armes blanches;5;9;0;0;0;18;1;2;2;2;1;0;40;4;0;1;3;5;0;3;1;0;0;3;6;3;2;6;0;0;13;19;0;22;22;3;1;4;15;0;0;1;3;0;17;4;0;1;0;6;1;4;1;0;4;1;0;7;0;32;9;0;14;4;4;1;8;26;6;35;0;1;8;1;3;164;14;28;30;0;5;1;1;6;9;1;2;4;0;3;1;40;34;35;23;49;
Vols violents sans arme contre des établissements financiers, commerciaux ou industriels;2;1;1;0;0;4;0;0;0;0;0;1;4;0;1;0;1;0;0;1;1;0;0;1;0;2;0;2;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;2;1;0;0;0;0;0;1;0;1;1;0;1;3;0;2;2;0;2;0;1;0;0;2;1;1;0;2;0;1;2;4;3;2;2;0;2;0;0;1;0;0;0;0;1;2;0;8;6;11;4;0;
Vols violents sans arme contre des particuliers à leur domicile;1;2;4;0;0;3;1;0;0;1;1;0;4;1;0;1;1;1;0;0;1;0;1;2;2;4;1;3;0;0;4;4;0;3;1;2;0;2;5;1;1;1;1;1;2;4;1;1;0;0;2;2;0;0;1;0;0;1;2;8;3;0;4;2;0;0;1;2;1;6;1;1;1;0;0;9;4;4;3;1;3;0;0;1;2;0;2;1;0;1;0;3;1;9;5;5;
Vols violents sans arme contre des femmes sur voie publique ou autre lieu public;15;15;1;4;5;167;3;6;0;8;9;2;286;14;0;4;10;5;6;10;3;1;1;12;16;11;22;13;1;3;35;53;1;74;89;19;3;13;45;1;4;6;17;2;58;25;1;5;0;10;3;19;4;0;15;2;6;19;3;183;42;6;59;10;6;2;19;59;19;126;3;6;18;8;38;654;85;64;90;3;14;7;2;58;36;1;5;10;7;5;3;117;190;463;145;152;
Vols violents sans arme contre d'autres victimes;8;9;5;7;1;126;2;9;0;12;8;0;276;27;0;6;10;8;8;12;7;0;1;14;15;32;24;29;0;2;54;75;2;93;84;27;2;18;42;4;1;8;24;0;72;46;2;6;0;11;4;35;2;1;28;1;17;29;0;221;49;5;60;13;23;3;13;81;32;136;2;10;9;8;24;583;115;139;141;3;34;1;3;59;37;2;3;13;9;10;1;211;160;350;169;158;
Cambriolages de locaux d'habitations principales;127;109;34;14;6;562;36;27;13;42;53;20;885;72;8;59;76;59;31;75;66;8;64;69;92;103;94;97;4;18;303;554;14;362;367;118;20;67;301;21;35;43;145;26;217;131;22;59;5;102;19;106;19;38;135;12;90;197;25;637;170;20;308;58;50;25;79;274;78;579;21;62;59;58;184;878;206;306;418;35;143;59;40;231;267;36;31;47;46;123;12;421;356;488;424;342;
Cambriolages de résidences secondaires;37;24;8;15;4;57;15;5;8;14;31;9;34;26;10;10;39;23;8;10;30;5;30;5;30;32;31;18;14;10;42;16;4;62;63;16;16;17;46;13;34;12;20;10;45;20;15;27;8;10;17;6;5;6;5;6;25;10;22;18;26;17;30;35;2;6;20;13;9;42;5;46;26;31;37;2;18;38;12;11;33;7;14;93;35;33;12;11;15;46;1;17;4;2;2;13;
Cambriolages de  locaux industriels, commerciaux ou financiers;104;93;28;13;12;196;22;32;19;33;36;39;291;46;21;24;80;38;24;33;58;9;26;52;82;67;64;58;7;23;92;237;13;270;127;156;34;84;179;28;42;32;84;27;163;113;20;34;3;80;30;90;32;45;94;18;79;105;29;239;64;31;152;93;63;27;60;139;73;333;20;65;73;50;88;369;119;107;138;54;48;46;27;130;76;55;38;28;58;66;13;129;143;148;131;135;
Cambriolages d'autres lieux;89;78;37;14;14;172;23;28;13;39;26;11;199;52;8;31;79;40;12;58;48;14;27;84;38;63;49;80;12;17;72;91;9;133;109;81;10;63;200;28;28;26;91;22;202;79;13;36;3;99;32;73;35;18;98;9;55;108;22;302;67;22;151;65;48;20;39;163;83;335;9;63;49;52;115;222;181;134;107;29;73;28;29;77;55;26;27;44;30;32;14;125;115;102;100;84;
