Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;
Homicides pour d'autres motifs;0;0;0;0;1;4;0;0;0;1;0;0;4;0;0;0;1;0;0;0;0;0;0;1;2;1;0;0;2;1;0;1;0;1;3;0;0;1;0;0;0;1;0;0;0;3;0;0;0;0;0;0;1;0;1;0;0;0;0;6;0;0;3;0;0;1;1;0;0;2;1;0;0;0;0;3;0;3;1;0;0;1;0;6;1;0;0;0;0;0;1;1;3;3;4;3;
Tentatives d'homicides pour voler et à l'occasion de vols;1;1;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
Tentatives homicides pour d'autres motifs;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2;0;0;1;0;0;1;0;1;0;1;0;0;3;2;0;0;0;5;0;1;0;0;0;0;0;0;0;1;0;0;2;1;0;2;0;0;1;0;2;0;0;1;1;1;1;0;2;0;6;0;0;1;0;1;7;2;6;2;0;0;0;0;4;4;1;0;0;1;0;0;7;7;3;2;0;
Coups et blessures volontaires suivis de mort;1;2;0;0;0;1;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;1;1;1;2;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;
Autres coups et blessures volontaires criminels ou correctionnels;28;45;23;12;14;120;9;28;3;65;25;8;190;59;6;20;31;34;8;56;13;4;12;56;53;44;50;65;12;20;30;45;2;106;85;67;17;41;61;21;11;9;81;5;86;65;6;16;5;45;26;56;14;13;102;19;38;112;12;251;76;21;150;43;36;23;43;106;95;161;18;36;32;23;64;513;146;167;171;12;85;16;17;120;52;23;13;23;31;31;15;169;127;268;129;220;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;
Prises d'otages dans un autre but;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Séquestrations;0;2;2;0;1;1;0;0;0;0;0;0;5;2;0;0;1;0;1;1;0;0;0;0;3;2;2;1;0;1;1;1;0;1;2;0;1;0;1;1;2;1;2;0;2;1;0;0;0;1;0;0;1;0;1;0;2;1;0;7;0;0;0;2;2;0;2;2;0;6;0;0;0;0;0;10;1;2;1;0;1;0;0;0;1;0;0;1;1;1;0;2;7;3;4;2;
