Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;0;1;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;
Homicides pour d'autres motifs;1;1;1;0;0;1;0;0;0;1;0;0;5;1;0;0;0;0;0;0;0;0;1;2;1;0;0;0;1;1;0;0;0;1;2;1;2;1;1;0;1;0;0;0;2;2;0;0;0;0;1;1;0;0;0;0;1;2;10;4;1;0;3;0;0;1;1;1;3;3;0;0;1;0;2;3;1;3;1;0;0;0;0;2;1;1;2;1;0;0;0;3;2;4;0;2;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
Tentatives homicides pour d'autres motifs;2;0;2;0;0;2;0;0;1;0;1;0;6;1;0;0;1;0;0;5;0;0;0;0;3;0;1;2;1;0;5;3;0;1;4;1;0;1;7;0;0;1;0;0;3;0;0;1;0;0;2;0;0;0;1;0;0;0;0;4;1;0;2;0;0;0;0;5;0;0;2;0;0;0;0;9;2;5;1;0;1;3;0;3;2;0;0;0;0;0;0;0;0;4;5;1;
Coups et blessures volontaires suivis de mort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;3;0;1;0;0;1;0;0;2;3;0;0;0;0;0;0;1;1;0;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;84;94;42;19;15;240;33;52;19;97;42;15;337;126;12;53;88;39;19;98;67;15;29;121;105;71;74;142;13;40;107;213;13;196;155;105;25;56;181;26;36;40;125;22;177;133;9;57;3;98;42;155;28;34;131;34;68;229;42;539;260;30;274;79;58;32;81;254;174;352;54;65;60;51;111;522;239;270;304;15;120;38;25;196;70;64;33;36;60;50;29;304;340;534;278;424;
Prises d'otages à l'occasion de vols;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Séquestrations;2;0;0;0;0;5;1;0;1;0;2;3;7;1;1;0;0;0;1;3;0;0;0;2;0;1;0;1;0;0;0;2;0;4;4;3;0;0;0;0;0;0;1;1;4;3;0;1;0;0;0;0;0;1;0;0;1;3;0;7;6;0;3;1;0;1;0;3;2;9;1;0;1;1;4;11;2;5;3;1;1;0;1;2;2;1;0;0;0;2;0;8;5;11;7;6;
Menaces ou chantages pour extorsion de fonds;1;9;2;0;0;18;1;1;1;1;0;8;17;5;2;7;2;3;2;11;2;0;0;7;5;7;7;8;2;2;6;9;0;10;5;6;5;2;20;2;0;4;7;0;11;9;1;0;1;3;1;4;2;6;7;2;4;4;0;45;10;2;9;4;4;3;4;8;17;13;1;2;1;3;5;79;23;18;19;3;8;3;2;13;8;3;2;6;3;5;0;26;23;28;24;58;
Menaces ou chantages dans un autre but;25;32;20;9;5;158;11;24;7;40;23;18;243;30;3;6;30;22;12;41;23;7;6;65;59;34;13;70;16;18;88;76;11;81;71;44;16;30;99;14;12;7;27;7;47;78;8;12;8;22;13;37;10;18;40;23;24;76;10;354;66;3;76;34;21;10;56;99;110;160;19;26;18;15;20;194;88;108;133;8;56;14;29;86;49;22;25;17;18;20;9;87;107;187;86;166;
Atteintes à la dignité et à la  personnalité;9;26;13;11;5;58;8;14;2;8;6;5;35;16;2;4;3;17;3;22;6;2;3;28;12;8;25;24;1;2;7;19;6;21;24;7;6;14;27;4;6;2;18;4;16;20;2;11;2;11;4;9;4;4;22;11;7;35;1;120;35;2;38;20;11;2;6;56;16;50;3;17;6;8;24;84;55;54;29;5;13;14;2;21;7;7;10;4;12;9;8;20;27;33;21;49;
Violations de domicile;3;4;3;2;0;36;1;12;3;2;7;3;18;6;0;4;7;6;4;8;5;0;5;12;5;10;7;15;0;0;8;11;0;19;11;12;1;8;11;6;2;1;4;1;13;2;1;7;2;5;4;5;3;1;11;1;9;10;5;21;15;4;16;8;6;2;3;12;12;18;3;4;7;7;4;33;10;16;13;6;12;1;1;7;8;8;1;13;3;2;0;13;11;12;14;25;
Vols à main armée contre des établissements financiers;1;0;1;0;0;3;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;0;0;1;2;1;2;5;0;0;2;5;1;0;4;0;0;0;0;0;0;0;0;8;0;0;2;2;2;0;1;1;3;2;0;0;2;0;2;2;0;2;1;1;11;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;4;2;4;4;2;
Vols à main armée contre des établissements industriels ou commerciaux;1;3;0;0;0;14;1;0;1;0;0;1;20;1;0;0;0;0;1;1;0;0;0;4;0;1;0;2;3;1;3;1;0;2;1;2;0;1;6;0;0;2;10;0;4;0;0;0;0;1;0;0;1;0;0;0;0;1;0;16;4;1;9;1;1;1;0;2;2;19;0;1;0;0;3;27;10;7;12;0;0;0;0;3;4;0;0;1;0;2;1;13;6;18;17;19;
Vols à main armée contre des entreprises de transports de fonds;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Vols à main armée contre des particuliers à leur domicile;0;0;0;0;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;3;1;2;1;2;
Autres vols à main armée;2;1;0;0;0;5;0;0;0;0;3;0;18;1;0;0;1;1;1;2;0;1;0;0;2;0;1;0;1;0;1;3;0;1;8;0;0;1;4;0;1;0;0;0;2;3;0;0;0;0;0;0;0;0;3;0;0;1;0;4;9;0;1;0;0;0;0;3;3;5;0;0;0;1;0;21;1;4;7;0;0;0;0;2;0;1;0;1;0;0;1;10;8;12;6;11;
Vols avec armes blanches contre des établissements financiers, commerciaux ou industriels;0;1;0;0;0;3;0;0;0;0;0;0;3;0;0;1;0;0;0;1;0;0;2;1;1;0;1;1;0;0;0;1;0;1;1;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;2;0;1;3;0;1;3;0;7;5;0;1;1;0;0;1;2;2;1;0;1;1;0;0;7;3;2;2;0;1;1;0;1;1;0;1;0;1;0;2;4;0;5;0;1;
