Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
Homicides pour d'autres motifs;0;0;0;0;0;1;0;0;0;0;1;0;4;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;2;2;1;2;1;3;1;2;0;0;0;0;3;0;0;0;0;0;1;0;0;2;0;0;1;1;3;1;0;2;1;0;0;1;0;1;1;0;1;1;0;0;3;1;0;1;0;0;1;0;3;1;1;2;0;0;0;2;3;1;2;2;0;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;
Tentatives homicides pour d'autres motifs;0;0;1;0;0;2;0;0;0;5;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;2;1;1;0;0;2;0;0;0;2;0;0;1;0;0;0;1;0;1;0;1;0;1;2;0;0;4;0;1;2;1;0;0;2;0;1;0;0;0;2;0;0;6;2;4;2;0;2;0;0;0;1;0;0;0;0;1;1;1;4;4;2;0;
Coups et blessures volontaires suivis de mort;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;
Autres coups et blessures volontaires criminels ou correctionnels;65;98;30;25;16;288;28;47;19;72;60;25;385;121;5;41;123;41;17;82;90;6;34;104;90;125;82;133;20;27;122;233;16;215;136;153;42;83;186;27;31;27;108;18;217;120;14;41;2;95;68;134;34;30;139;21;83;199;31;592;213;31;329;84;45;24;95;193;157;430;37;51;65;55;100;514;288;294;272;20;121;40;52;221;73;78;46;38;60;64;41;328;309;579;316;344;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
Séquestrations;0;1;0;0;0;2;0;2;0;2;3;0;4;3;0;0;0;1;0;2;1;0;0;1;1;1;0;1;0;0;0;3;0;4;3;2;1;2;1;0;0;0;4;0;4;0;0;2;0;2;1;0;0;1;1;0;0;1;0;6;6;0;4;1;0;0;0;2;0;4;0;2;0;0;1;19;5;8;5;1;3;1;2;1;0;0;3;0;0;0;0;7;1;7;3;9;
