Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;
Homicides pour d'autres motifs;1;2;0;0;0;1;0;0;0;0;0;0;5;0;0;1;1;1;0;0;0;0;2;0;0;1;0;0;0;0;4;1;0;0;7;3;0;1;0;0;0;1;0;0;10;1;0;0;0;0;3;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;1;2;4;0;0;0;1;0;3;0;1;1;1;0;1;0;2;1;0;0;0;1;0;0;1;1;0;4;2;
Tentatives d'homicides pour voler et à l'occasion de vols;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;
Tentatives homicides pour d'autres motifs;0;2;0;0;0;2;0;0;0;1;0;0;6;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;2;0;2;0;0;1;2;3;0;0;1;0;2;0;2;0;4;1;0;0;0;0;0;0;0;1;1;0;0;1;1;1;2;0;1;0;0;1;0;0;2;2;0;0;0;0;0;7;2;4;4;1;1;0;0;4;2;1;0;0;0;0;0;2;0;3;1;2;
Coups et blessures volontaires suivis de mort;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;0;1;1;0;
Autres coups et blessures volontaires criminels ou correctionnels;36;54;25;13;10;135;15;40;6;58;39;25;207;54;3;25;53;48;15;58;36;5;17;98;71;57;75;64;17;26;42;59;4;142;107;97;12;80;131;19;18;18;78;9;138;118;8;19;0;94;21;75;24;25;112;24;65;164;23;359;96;31;203;44;34;15;53;198;121;216;24;50;28;26;59;631;187;245;236;7;106;26;12;161;60;62;9;26;24;61;29;186;193;347;199;307;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;
Prises d'otages dans un autre but;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;
Séquestrations;0;0;0;0;0;1;0;1;0;0;5;0;4;1;0;0;1;0;2;0;2;0;0;0;2;0;1;0;0;0;3;0;0;2;3;0;1;2;0;1;0;0;1;0;2;2;0;0;0;3;0;0;1;1;0;0;0;2;1;4;0;0;1;1;0;1;1;7;0;10;1;2;1;0;0;12;5;6;7;2;1;2;1;1;0;1;1;0;0;0;1;3;6;4;1;5;
Menaces ou chantages pour extorsion de fonds;3;5;9;0;0;15;3;3;0;5;3;1;14;2;1;3;1;3;1;6;0;1;1;7;2;3;9;11;1;6;1;7;0;10;6;1;2;4;16;4;1;0;6;1;12;22;0;1;0;3;3;7;2;0;7;1;5;11;3;36;12;2;7;8;5;3;5;10;11;18;2;3;4;6;3;60;19;22;32;1;6;3;1;5;7;2;4;4;2;5;5;14;23;18;18;36;
Menaces ou chantages dans un autre but;30;28;13;6;5;87;15;20;8;18;10;8;111;25;4;12;14;17;4;35;10;1;14;34;37;20;24;32;13;10;18;18;3;61;58;22;3;27;48;7;6;5;18;10;50;40;2;5;3;39;4;22;3;9;21;10;17;55;7;198;33;7;36;19;22;18;24;71;75;93;9;24;14;14;17;127;63;75;99;7;28;7;12;80;47;17;10;7;13;6;6;46;76;96;63;92;
Atteintes à la dignité et à la  personnalité;2;23;8;0;7;24;2;10;5;13;18;2;20;6;2;7;13;15;3;17;6;2;3;21;13;11;17;12;1;4;11;8;4;23;13;16;4;15;22;16;3;5;14;7;17;25;4;6;1;42;11;19;9;8;20;3;4;36;9;64;24;4;23;11;9;1;8;35;39;17;10;12;5;5;9;47;37;25;43;5;19;7;7;23;6;9;6;3;9;11;10;16;30;20;18;27;
Violations de domicile;0;6;3;2;0;20;2;5;6;4;9;1;8;12;2;2;10;4;6;2;13;3;6;11;5;9;9;5;2;2;4;7;2;8;12;14;3;11;8;8;4;1;8;3;20;18;1;0;0;8;6;5;5;3;5;0;6;8;3;30;10;3;10;4;9;2;9;4;9;6;1;3;6;5;8;24;8;13;18;3;12;7;1;10;7;12;7;2;1;4;2;5;11;10;16;14;
Vols à main armée contre des établissements financiers;2;0;1;0;0;4;2;0;0;0;1;0;4;0;0;2;0;2;0;2;0;0;0;2;1;4;1;0;1;2;1;2;0;4;5;2;0;1;1;2;0;3;2;0;0;2;0;0;0;0;0;0;0;1;3;0;0;0;0;7;0;0;3;1;2;0;1;5;1;12;0;2;0;1;3;6;1;9;4;0;2;0;1;8;3;0;1;0;0;0;0;4;2;3;5;1;
Vols à main armée contre des établissements industriels ou commerciaux;0;1;0;0;1;7;1;0;0;0;0;0;18;1;0;2;0;0;1;0;2;0;0;0;2;2;3;0;1;3;1;5;0;8;5;0;0;1;11;0;0;0;2;0;3;3;0;0;0;1;0;2;0;2;0;0;2;2;0;8;1;1;5;1;1;0;0;5;1;22;0;0;1;1;0;46;3;15;12;3;1;0;1;8;4;0;0;3;1;1;0;10;9;13;17;6;
Vols à main armée contre des entreprises de transports de fonds;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Vols à main armée contre des particuliers à leur domicile;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2;0;0;0;3;0;0;1;0;0;0;0;0;0;2;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;2;0;0;0;0;0;7;1;3;0;0;0;0;0;1;1;1;0;1;0;0;0;1;2;3;3;1;
Autres vols à main armée;2;1;1;0;0;5;1;1;0;0;0;0;7;0;0;0;0;0;0;3;0;0;0;0;0;2;2;1;0;3;3;3;0;5;5;2;0;1;1;1;0;1;2;0;7;1;0;0;0;1;1;4;1;1;4;0;2;3;0;25;4;0;1;1;0;0;0;3;2;18;0;1;1;0;0;18;1;8;6;0;0;2;0;2;2;0;0;0;0;0;0;6;6;4;4;9;
Vols avec armes blanches contre des établissements financiers, commerciaux ou industriels;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;4;0;3;2;1;0;1;1;1;0;0;0;1;9;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;3;0;0;0;0;1;2;1;0;1;3;0;0;13;2;5;4;0;2;0;0;0;0;0;0;0;0;0;0;7;3;3;3;3;
Vols avec armes blanches contre des particuliers à leur domicile;1;0;1;0;0;1;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6;0;1;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;3;2;0;2;1;0;0;0;3;0;2;0;0;0;0;0;8;2;3;1;1;1;0;0;1;1;0;0;0;0;0;0;2;1;2;2;2;
Autres vols avec armes blanches;0;2;0;0;0;14;0;2;0;1;2;0;38;3;0;1;1;2;1;7;1;0;1;6;4;1;3;2;0;0;9;19;0;16;36;2;2;3;10;0;2;3;1;0;15;10;0;0;0;9;1;10;0;1;10;1;0;9;0;72;6;0;12;5;2;1;2;31;8;32;0;1;3;1;4;178;23;25;30;2;5;3;1;15;6;0;0;0;1;5;3;28;36;54;37;49;
Vols violents sans arme contre des établissements financiers, commerciaux ou industriels;1;1;1;0;0;3;0;0;0;1;0;0;2;0;0;0;1;0;0;1;1;0;0;0;2;2;1;1;0;0;1;3;0;1;1;0;0;0;2;1;0;0;1;0;7;2;0;0;0;1;0;0;0;0;0;0;4;2;0;9;3;0;2;5;0;0;0;2;0;8;0;0;0;1;0;6;5;1;4;0;0;0;0;0;0;0;0;0;0;0;0;3;1;5;3;3;
Vols violents sans arme contre des particuliers à leur domicile;2;1;0;0;0;5;2;0;1;0;0;1;5;1;0;4;2;0;0;0;0;0;0;2;1;3;0;2;0;0;3;0;0;3;2;5;1;0;1;2;1;1;0;0;6;2;0;0;0;2;1;2;0;0;1;0;0;0;0;8;1;1;4;0;1;0;1;3;1;4;0;0;0;1;2;17;7;4;3;0;1;0;0;1;0;1;0;0;0;1;0;3;0;4;5;5;
Vols violents sans arme contre des femmes sur voie publique ou autre lieu public;4;13;1;1;0;98;0;12;1;3;8;2;152;6;0;8;7;4;1;9;1;0;0;15;13;7;16;8;3;7;47;51;1;47;64;10;0;17;44;5;0;7;20;0;21;7;1;4;0;9;1;15;0;1;14;2;3;24;3;125;16;4;44;14;6;3;14;33;11;68;1;9;8;4;8;305;54;30;57;3;16;10;3;37;25;4;0;10;1;6;1;59;117;146;81;79;
Vols violents sans arme contre d'autres victimes;5;5;3;3;3;60;2;9;2;4;5;0;114;16;0;6;5;5;1;13;4;0;2;14;8;10;14;11;1;1;31;50;0;42;30;20;3;7;34;1;2;4;23;0;50;29;1;5;0;23;2;24;1;3;18;2;10;36;3;197;36;0;40;8;13;4;6;46;25;69;2;4;12;9;13;376;79;58;109;3;24;5;1;52;18;4;2;5;9;4;2;95;91;161;93;148;
Cambriolages de locaux d'habitations principales;97;60;41;13;12;785;29;23;12;52;82;11;864;66;10;54;132;40;32;75;51;13;33;67;122;155;114;98;19;9;229;418;18;361;560;91;9;91;265;25;26;32;200;12;338;170;9;44;3;134;19;86;29;38;136;15;80;143;15;773;135;23;302;83;71;31;70;388;153;536;12;78;80;135;144;1 740;347;416;444;22;79;45;25;361;151;86;43;35;37;38;23;374;413;423;485;382;
Cambriolages de résidences secondaires;30;16;31;13;0;131;25;8;14;18;58;5;23;49;5;16;50;19;6;13;34;4;24;6;23;49;32;36;22;21;29;22;4;40;100;16;18;34;34;7;23;13;23;15;64;82;10;12;4;25;26;25;10;23;16;17;39;17;20;11;28;16;27;24;9;7;42;13;11;28;14;42;25;23;29;6;22;67;17;6;41;8;2;225;21;61;10;7;19;38;2;12;0;3;0;7;
Cambriolages de  locaux industriels, commerciaux ou financiers;61;49;54;11;5;183;35;40;18;54;36;24;269;93;15;48;81;34;17;79;71;6;32;52;71;60;59;99;7;14;86;278;7;184;164;87;15;79;203;25;34;26;121;24;299;158;12;30;2;112;35;68;23;58;87;23;124;116;21;300;65;21;160;53;80;25;48;116;82;339;24;71;46;48;102;528;168;131;115;32;49;25;19;146;57;75;26;22;33;51;10;120;138;172;131;107;
