Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;
Homicides pour d'autres motifs;0;0;2;0;0;2;0;1;1;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;1;0;1;1;3;0;1;0;2;0;2;0;0;0;0;1;1;0;1;0;0;0;0;0;4;0;1;0;0;0;1;2;2;0;4;0;0;1;0;2;0;0;0;0;1;0;0;1;0;0;1;2;1;0;1;0;0;0;2;0;0;1;0;0;1;0;0;2;3;0;0;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;
Tentatives homicides pour d'autres motifs;0;0;0;0;0;3;0;0;0;0;2;0;4;0;0;0;0;0;0;2;1;0;0;1;0;1;0;0;1;1;2;0;0;2;0;1;1;0;3;0;0;0;1;0;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;2;1;0;1;1;0;0;1;0;1;4;0;0;0;0;1;1;1;3;3;0;0;0;0;0;2;0;1;0;0;1;0;1;3;6;1;3;
Coups et blessures volontaires suivis de mort;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;1;0;3;1;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;29;57;46;18;3;165;17;41;8;62;46;17;242;47;3;32;55;30;7;60;45;8;12;83;75;63;42;66;19;12;75;66;13;125;124;80;25;70;118;20;11;21;48;20;152;84;9;22;5;54;37;101;14;6;93;15;69;154;17;386;104;18;186;55;46;26;86;142;108;197;27;53;48;37;84;556;188;259;222;13;84;15;12;162;39;35;16;28;33;41;23;180;217;354;206;312;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Séquestrations;0;0;0;0;0;1;0;0;0;1;1;0;2;2;0;2;0;1;0;1;1;0;0;0;1;0;2;1;0;0;3;2;0;2;6;0;0;0;2;0;1;1;2;0;2;1;0;0;0;1;0;2;0;1;2;1;0;1;0;6;0;0;1;1;1;0;2;2;0;4;0;0;0;1;0;11;3;6;3;2;0;0;1;3;1;1;0;0;0;0;0;2;1;5;3;2;
Menaces ou chantages pour extorsion de fonds;2;5;4;3;0;10;0;0;1;6;5;1;16;3;1;5;3;3;0;3;1;1;0;9;2;5;3;3;1;3;7;13;2;7;10;3;6;2;10;0;2;2;9;1;4;16;0;0;0;1;1;2;2;2;3;2;1;9;2;33;5;0;8;1;1;1;2;6;6;20;4;9;4;5;3;56;22;13;41;1;4;3;1;11;3;1;0;5;2;4;2;12;17;21;16;15;
Menaces ou chantages dans un autre but;13;24;8;11;3;76;6;15;2;13;15;7;115;27;1;9;18;13;10;13;7;5;4;16;36;16;14;27;12;15;32;37;0;60;75;31;6;18;77;15;10;6;10;8;19;37;2;9;3;42;9;26;6;10;12;6;16;46;8;221;29;7;44;31;20;22;17;54;71;107;14;13;13;12;26;110;72;50;90;4;31;7;15;75;31;18;10;4;7;7;7;54;72;121;52;111;
Atteintes à la dignité et à la  personnalité;6;33;7;6;5;21;9;6;5;4;12;3;33;13;2;2;13;10;1;17;5;3;6;11;4;6;4;10;0;5;27;9;1;31;19;7;9;15;22;20;3;3;20;9;16;11;1;5;0;17;13;14;2;1;23;7;5;33;10;83;15;7;20;16;9;8;14;19;42;24;11;12;10;2;10;31;31;23;45;3;15;5;10;16;8;7;2;0;8;3;9;30;17;13;19;36;
Violations de domicile;9;5;1;0;0;14;0;5;4;3;5;0;19;6;3;6;6;1;2;0;6;1;4;3;10;2;6;17;1;2;12;7;3;12;15;9;1;4;11;4;1;0;4;2;11;6;0;3;1;8;2;11;3;3;5;4;6;11;1;24;7;0;11;5;3;1;8;6;10;7;6;5;8;5;10;28;10;16;19;6;5;6;4;11;1;3;2;2;4;6;5;9;15;17;7;16;
Vols à main armée contre des établissements financiers;1;1;1;2;0;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;2;5;6;0;2;2;3;0;1;0;0;2;1;5;0;1;1;0;1;0;1;0;0;0;0;3;0;1;1;0;8;0;0;1;0;1;0;1;2;2;10;0;0;3;0;4;13;1;0;1;0;0;0;0;2;0;0;0;1;0;1;0;1;3;0;2;0;
