Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;
Homicides pour d'autres motifs;0;1;0;0;0;1;0;0;0;0;1;0;3;0;0;0;0;0;0;0;1;0;0;0;3;1;1;0;1;2;0;0;1;4;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;2;1;1;0;0;0;0;1;2;1;1;1;0;0;0;0;2;0;1;0;0;0;0;0;1;3;1;2;1;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;
Tentatives homicides pour d'autres motifs;1;0;0;0;0;1;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;0;1;0;2;1;0;0;0;1;1;0;0;0;1;1;0;1;3;1;0;0;0;0;2;3;0;0;0;0;0;0;1;0;2;0;0;5;0;5;1;0;2;0;0;0;1;0;2;5;0;0;0;0;2;5;0;0;2;0;0;0;0;1;0;0;2;0;0;0;0;6;2;1;2;0;
Coups et blessures volontaires suivis de mort;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;1;0;0;1;0;0;1;1;1;1;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;
Autres coups et blessures volontaires criminels ou correctionnels;19;39;30;18;9;138;16;37;13;61;38;11;225;59;5;17;40;29;16;39;29;7;12;77;69;35;46;71;14;20;59;47;7;104;68;72;10;61;128;26;26;19;51;9;110;73;12;29;2;57;16;90;21;10;91;21;40;126;16;321;71;26;203;34;34;32;30;112;78;166;20;38;38;25;66;547;169;198;203;16;65;29;12;137;33;32;10;27;34;42;18;138;189;338;177;265;
Prises d'otages à l'occasion de vols;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;
Prises d'otages dans un autre but;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Séquestrations;0;1;0;0;0;5;0;0;1;0;1;0;6;0;0;0;0;0;1;1;4;0;0;1;0;0;1;1;0;0;1;1;0;0;2;1;0;1;3;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;2;0;1;0;2;5;1;1;2;1;0;2;2;1;1;7;0;0;0;0;1;10;3;2;2;1;1;0;0;2;0;0;0;0;0;0;1;2;1;7;4;2;
