Index de l'Etat 4001;Ain;Aisne;Allier;Alpes-de-Haute-Provence;Hautes-Alpes;Alpes-Maritimes;Ardèche;Ardennes;Ariège;Aube;Aude;Aveyron;Bouches-du-Rhône;Calvados;Cantal;Charente;Charente-Maritime;Cher;Corrèze;Côte-d'Or;Côtes-d'Armor;Creuse;Dordogne;Doubs;Drôme;Eure;Eure-et-Loir;Finistère;Corse-du-Sud;Haute-Corse;Gard;Haute-Garonne;Gers;Gironde;Hérault;Ille-et-Vilaine;Indre;Indre-et-Loire;Isère;Jura;Landes;Loir-et-Cher;Loire;Haute-Loire;Loire-Atlantique;Loiret;Lot;Lot-et-Garonne;Lozère;Maine-et-Loire;Manche;Marne;Haute-Marne;Mayenne;Meurthe-et-Moselle;Meuse;Morbihan;Moselle;Nièvre;Nord;Oise;Orne;Pas-de-Calais;Puy-de-Dôme;Pyrénées-Atlantiques;Hautes-Pyrénées;Pyrénées-Orientales;Bas-Rhin;Haut-Rhin;Rhône;Haute-Saône;Saône-et-Loire;Sarthe;Savoie;Haute-Savoie;Paris;Seine-Maritime;Seine-et-Marne;Yvelines;Deux-Sèvres;Somme;Tarn;Tarn-et-Garonne;Var;Vaucluse;Vendée;Vienne;Haute-Vienne;Vosges;Yonne;Territoire de Belfort;Essonne;Hauts-de-Seine;Seine-Saint-Denis;Val-de-Marne;Val-d'Oise;
Règlements de compte entre malfaiteurs;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
Homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Homicides pour d'autres motifs;2;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;1;0;0;0;2;1;0;0;1;0;2;1;0;2;0;0;0;1;0;0;1;0;1;1;0;0;0;3;0;0;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;5;0;1;0;3;0;0;0;0;2;1;1;1;0;0;1;0;0;2;0;1;1;1;1;1;0;1;1;3;1;3;
Tentatives d'homicides pour voler et à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
Tentatives homicides pour d'autres motifs;0;0;0;0;0;2;1;3;2;0;0;0;8;0;0;0;3;0;0;0;0;0;0;1;0;0;0;2;1;3;0;0;0;1;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;3;1;4;0;0;0;1;2;0;2;0;0;0;0;0;5;1;0;1;0;0;1;0;1;1;0;0;0;1;2;0;0;1;4;0;0;
Coups et blessures volontaires suivis de mort;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;2;1;10;1;0;
Autres coups et blessures volontaires criminels ou correctionnels;69;122;69;25;18;303;53;62;26;68;51;45;505;139;11;53;123;65;46;76;114;17;46;108;109;154;71;185;34;37;192;248;20;332;282;148;28;84;181;34;85;69;92;23;246;92;16;56;21;105;75;123;26;39;168;32;123;161;41;679;170;40;475;93;115;43;112;226;164;465;41;61;91;84;142;640;275;298;220;48;169;52;58;301;113;103;41;62;47;81;21;255;251;618;284;303;
Prises d'otages à l'occasion de vols;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Prises d'otages dans un autre but;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Séquestrations;0;1;1;1;0;3;0;1;0;0;1;0;7;0;0;0;1;1;0;2;1;0;2;0;2;2;0;3;1;1;0;3;0;1;3;1;0;2;2;0;2;1;1;0;2;2;0;0;0;2;0;0;1;0;1;1;0;4;0;9;4;0;1;0;0;2;0;0;0;7;0;2;1;1;1;17;4;2;6;0;3;0;0;4;3;0;0;1;1;1;0;8;6;15;7;3;
Menaces ou chantages pour extorsion de fonds;1;2;0;0;0;23;2;1;0;2;2;4;18;10;0;0;5;0;3;4;6;1;1;2;5;7;0;3;0;1;3;6;1;6;8;6;2;1;14;0;1;1;3;1;7;5;0;0;0;2;4;2;1;0;6;1;1;3;1;22;3;0;12;3;8;1;0;3;11;8;0;4;3;2;4;57;17;16;20;0;3;0;0;6;6;1;1;3;1;1;0;15;16;42;22;27;
Menaces ou chantages dans un autre but;18;31;11;20;10;192;16;15;1;21;28;16;283;42;2;30;45;17;13;23;23;5;19;28;35;45;32;31;21;17;75;86;11;107;103;53;11;34;72;11;18;24;33;10;56;55;7;14;3;35;21;57;12;6;29;7;35;85;10;308;51;13;130;48;35;11;52;85;82;212;9;24;28;29;35;227;116;113;102;12;61;24;14;113;36;38;18;17;23;45;11;107;113;209;69;108;
Atteintes à la dignité et à la  personnalité;17;25;25;7;6;125;11;9;2;11;10;7;79;16;5;6;12;10;6;16;21;1;7;10;23;18;14;23;10;16;39;20;2;24;30;22;6;16;40;11;13;8;25;1;49;11;6;6;4;12;9;19;13;0;20;4;15;34;10;112;41;10;41;16;16;7;13;53;29;82;7;13;20;16;19;90;53;33;17;3;22;19;9;56;14;16;25;7;16;20;3;23;30;30;18;31;
Violations de domicile;12;7;4;4;2;43;4;4;0;2;5;4;30;6;0;1;6;1;10;3;8;0;3;2;6;12;3;6;2;1;8;11;1;14;11;6;2;6;7;4;6;0;5;1;14;6;2;7;1;7;4;7;1;2;3;2;20;6;4;26;4;2;12;10;6;5;11;11;9;18;3;4;7;7;11;32;10;20;21;7;5;2;3;15;4;9;1;3;6;0;1;6;10;20;12;11;
Vols à main armée contre des établissements financiers;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;3;0;1;1;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;3;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;1;2;
Vols à main armée contre des établissements industriels ou commerciaux;1;1;0;1;0;2;0;0;0;0;1;0;20;0;0;0;1;0;0;2;0;0;0;0;1;2;0;2;2;0;2;5;0;4;0;0;0;0;3;1;1;0;2;0;1;1;0;0;0;0;2;0;0;0;6;0;0;2;0;11;2;0;3;0;1;0;1;2;0;6;0;0;0;0;0;21;1;8;6;0;0;0;0;0;2;1;1;0;0;0;0;17;9;17;20;4;
